synthetic_indicator_one_min,synthetic_indicator_one_max,synthetic_indicator_nd_min,synthetic_indicator_nd_max,relative_profit
-294.44444444444446,-150.00000000000003,-279.79797979797985,-235.3535353535354,0.05798452691387818
-177.77777777777783,-155.55555555555557,142.92929292929284,442.9292929292928,0.0217571789476707
-22.222222222222253,355.55555555555554,125.2525252525252,147.47474747474743,0.20151755333946034
-319.6969696969697,-286.3636363636364,113.63636363636363,169.19191919191914,0.004658260966908007
-6.060606060606091,16.161616161616138,-56.060606060606105,177.27272727272722,-0.04320007526926821
366.6666666666666,411.111111111111,-48.48484848484853,18.18181818181816,-0.0015283529192255093
287.37373737373736,298.4848484848484,-465.1515151515152,-342.92929292929296,-0.004810341246160652
204.5454545454545,260.10101010101005,-356.5656565656566,-178.7878787878788,-0.0743130428198169
-419.6969696969697,-408.5858585858586,30.808080808080785,130.80808080808075,0.00011376018287124216
457.5757575757576,502.020202020202,316.1616161616161,360.60606060606057,3.593448023784247e-07
407.57575757575745,440.9090909090909,-197.979797979798,46.46464646464644,-0.02200221366074827
-339.8989898989899,-306.56565656565664,-463.6363636363637,-374.74747474747477,0.050776766812840234
-71.21212121212126,51.01010101010094,-212.12121212121215,-101.01010101010101,-0.0004930215652444782
257.070707070707,268.1818181818182,-388.8888888888889,-166.6666666666667,-0.12473856187728143
364.14141414141403,464.1414141414142,-139.8989898989899,-62.12121212121217,-0.01663416633012237
-364.14141414141415,-241.91919191919197,-46.96969696969701,-13.63636363636367,-0.0016449467265845336
-412.62626262626264,-334.8484848484849,216.1616161616161,238.3838383838383,0.004351838547287447
196.9696969696969,419.19191919191906,-349.4949494949495,-327.27272727272737,-0.03244490209082013
-415.1515151515152,-281.8181818181818,396.46464646464636,452.0202020202019,0.0009604481097537704
286.3636363636364,319.69696969696963,-75.2525252525253,135.8585858585858,0.0369499440630748
-212.12121212121215,-101.01010101010101,145.95959595959593,157.07070707070696,-0.057135400726208284
-61.61616161616166,71.71717171717165,-107.07070707070707,-84.8484848484849,-0.002323181711681379
363.13131313131305,485.3535353535352,113.63636363636363,169.19191919191914,0.00017494950016194862
