synthetic_indicator_one_min,synthetic_indicator_one_max,synthetic_indicator_one_relLen,synthetic_indicator_nd_min,synthetic_indicator_nd_max,synthetic_indicator_nd_relLen,relative_profit,number_of_datapoints,is_empty
-130.8080808080808,413.63636363636357,0.47,-21.71717171717175,122.72727272727272,0.14,-0.016911351669239773,44,False
-386.86868686868684,13.1313131313131,0.37,100.5050505050505,444.9494949494948,0.32,-0.007957544410993281,66,False
-379.29292929292933,-368.18181818181813,0.02,-178.78787878787884,-134.34343434343435,0.04,,0,False
-110.1010101010101,-21.212121212121254,0.08,-454.5454545454545,-121.21212121212122,0.3,0.0011969001800607268,11,False
-447.979797979798,-259.09090909090907,0.2,-192.92929292929296,-59.59595959595964,0.12,0.015376633180481564,15,False
-364.14141414141415,202.52525252525245,0.47,-216.66666666666669,-5.555555555555589,0.18,0.0035905754044821474,52,False
-326.76767676767685,84.34343434343428,0.35,-229.29292929292933,259.5959595959595,0.46,-0.021732526835803914,104,False
-248.98989898989902,228.78787878787873,0.37,79.29292929292929,445.95959595959584,0.34,0.018984650304424696,84,False
-286.86868686868684,135.35353535353534,0.35,-16.16161616161619,228.28282828282823,0.24,-0.04172713732844358,57,False
-294.44444444444446,-150.00000000000003,0.12,-279.79797979797985,-235.3535353535354,0.04,0.05798452691387818,1,False
-84.8484848484849,337.3737373737373,0.35,-244.94949494949498,-78.28282828282833,0.14,-0.037187809656913304,31,False
-139.8989898989899,-62.12121212121217,0.06,-477.2727272727273,-88.38383838383838,0.34,0.0044422568717242365,9,False
246.4646464646464,490.90909090909076,0.24,-353.03030303030306,-253.0303030303031,0.1,-0.053312850407677755,19,False
-477.2727272727273,-88.38383838383838,0.37,97.97979797979798,497.97979797979787,0.36,-0.002941188527585359,77,False
-461.1111111111111,16.666666666666636,0.45,-324.74747474747477,-180.30303030303034,0.12,0.06762484546545654,29,False
-71.21212121212126,273.23232323232315,0.24,-432.3232323232323,-143.43434343434345,0.26,-0.01927171311678401,29,False
-396.4646464646465,-7.575757575757613,0.37,271.7171717171716,405.05050505050497,0.12,0.014020840632418981,26,False
-428.2828282828283,-6.060606060606098,0.39,-351.0101010101011,148.98989898989893,0.46,-0.004424770297447313,106,False
200.50505050505043,344.949494949495,0.14,157.57575757575754,357.57575757575745,0.16,0.035552180775813715,12,False
-219.69696969696972,58.080808080808005,0.22,394.94949494949486,483.8383838383837,0.06,0.0005879969259690931,7,False
-322.2222222222223,-11.111111111111148,0.27,-227.2727272727273,217.1717171717171,0.42,-0.03438702064099838,80,False
-387.3737373737374,-198.48484848484853,0.2,-399.49494949494954,56.060606060606034,0.4,0.0623722595346298,42,False
-249.49494949494954,-205.05050505050508,0.04,-65.15151515151518,368.1818181818181,0.4,0.0036458168134988534,10,False
-177.77777777777783,-155.55555555555557,0.02,142.92929292929284,442.9292929292928,0.26,0.0217571789476707,4,False
-76.76767676767682,389.8989898989898,0.39,188.8888888888888,366.66666666666663,0.16,0.02153636363697826,38,False
259.09090909090907,447.979797979798,0.18,-498.4848484848485,-87.37373737373737,0.36,-0.05212877625773188,46,False
-245.4545454545455,154.54545454545456,0.33,181.81818181818173,515.1515151515151,0.3,0.01574444368276408,56,False
-100.50505050505049,-0.5050505050505372,0.08,-47.47474747474752,-3.0303030303030596,0.04,-0.030400586304093778,5,False
198.98989898989893,376.7676767676767,0.18,-309.59595959595964,-276.2626262626263,0.02,-0.07610234857715996,6,False
-379.7979797979798,86.86868686868681,0.41,82.82828282828281,371.71717171717165,0.28,-0.011065151714968696,73,False
-382.3232323232323,-82.3232323232323,0.29,-445.95959595959596,-301.51515151515156,0.14,0.0774222438159402,21,False
24.74747474747467,480.30303030303037,0.39,9.59595959595957,131.81818181818176,0.12,0.06445055842690521,24,False
-310.10101010101016,-265.65656565656565,0.04,-400.50505050505046,-144.94949494949498,0.24,0.09469051409007083,13,False
-22.222222222222253,355.55555555555554,0.31,125.2525252525252,147.47474747474743,0.02,0.20151755333946034,3,False
-43.434343434343475,356.5656565656566,0.33,155.05050505050502,410.6060606060605,0.22,0.048020105295774704,49,False
281.8181818181818,415.151515151515,0.14,-172.22222222222223,172.22222222222211,0.32,-0.007795052100978197,22,False
82.82828282828281,371.71717171717165,0.24,-195.4545454545455,215.65656565656556,0.38,0.0441985008094956,60,False
-101.5151515151515,20.707070707070677,0.1,-392.42424242424244,-92.42424242424242,0.26,0.0010284631984315417,12,False
96.96969696969695,519.1919191919192,0.37,85.85858585858585,308.08080808080797,0.22,0.06889960130257632,44,False
-2.525252525252549,386.36363636363626,0.33,213.13131313131308,302.0202020202019,0.08,0.03244500299331381,19,False
34.34343434343427,278.78787878787875,0.18,153.53535353535344,220.20202020202015,0.06,0.14586711707083438,12,False
87.37373737373736,276.26262626262627,0.14,8.58585858585856,153.03030303030297,0.14,0.12830845042023867,14,False
-329.2929292929293,-84.84848484848483,0.22,-437.8787878787879,-26.76767676767681,0.36,0.04465236083912699,48,False
-296.96969696969694,-96.96969696969697,0.16,-53.53535353535358,124.24242424242424,0.16,-0.06291829132849004,16,False
-311.1111111111111,199.99999999999994,0.41,-149.4949494949495,139.39393939393935,0.26,-0.02122352980945194,76,False
-157.5757575757576,309.09090909090907,0.37,-159.0909090909091,340.9090909090909,0.46,0.008551034874331228,121,False
-169.1919191919192,108.58585858585857,0.22,-88.88888888888894,422.2222222222221,0.48,-0.029309219463432575,79,False
-423.2323232323232,-334.34343434343435,0.1,-473.7373737373738,-162.62626262626267,0.28,0.075645161308302,17,False
-288.8888888888889,-266.66666666666663,0.02,-195.959595959596,4.040404040404011,0.18,0.02500861319529544,5,False
29.29292929292922,384.84848484848476,0.31,36.86868686868685,447.97979797979787,0.38,0.06311647653184735,68,False
-169.1919191919192,108.58585858585857,0.22,-368.6868686868687,75.75757575757574,0.4,-0.024343977669664476,48,False
-403.5353535353536,140.9090909090909,0.49,-243.939393939394,-99.4949494949495,0.12,0.025719903815960253,34,False
-251.51515151515156,281.81818181818176,0.41,-227.2727272727273,217.1717171717171,0.42,-0.0033110707097576517,120,False
-319.6969696969697,-286.3636363636364,0.04,113.63636363636363,169.19191919191914,0.08,0.004658260966908007,2,False
-382.3232323232323,-82.3232323232323,0.29,-259.0909090909091,218.6868686868686,0.44,-0.01638062238358779,76,False
-131.8181818181818,434.8484848484847,0.49,146.46464646464636,368.68686868686865,0.2,0.032175329047464805,69,False
-498.4848484848485,-87.37373737373737,0.41,-35.85858585858589,419.69696969696963,0.44,-0.009525790500449166,98,False
335.85858585858585,391.41414141414134,0.06,80.8080808080808,414.14141414141403,0.32,0.0009549447135150114,10,False
5.5555555555555305,216.6666666666666,0.14,-487.8787878787879,-310.1010101010101,0.16,-0.0016257500568644034,15,False
-178.7878787878788,310.1010101010101,0.39,146.96969696969688,358.08080808080797,0.18,0.040604341489192765,53,False
-6.060606060606091,16.161616161616138,0.02,-56.060606060606105,177.27272727272722,0.24,-0.04320007526926821,4,False
-467.1717171717172,-300.5050505050506,0.18,-331.81818181818187,190.40404040404036,0.48,0.03304295874944919,47,False
35.85858585858578,246.96969696969688,0.14,-159.0909090909091,340.9090909090909,0.46,0.07981730376421269,48,False
-428.2828282828283,-6.060606060606098,0.39,-434.8484848484848,-90.4040404040404,0.3,0.05206689044754092,67,False
-103.03030303030302,52.52525252525245,0.12,165.15151515151513,198.48484848484838,0.02,-0.03312192639299759,6,False
-150.0,150.0,0.24,35.85858585858584,469.19191919191906,0.4,-0.005367395082082472,64,False
175.25252525252517,208.58585858585855,0.02,-335.85858585858585,53.030303030303,0.34,0.0016840991366889944,9,False
-198.98989898989905,289.8989898989899,0.39,-354.04040404040404,-231.81818181818187,0.12,-0.010655757643065958,21,False
201.51515151515147,323.7373737373737,0.12,-501.5151515151515,-23.73737373737378,0.42,-0.043415249777272825,34,False
251.01010101010095,395.4545454545454,0.16,-325.25252525252523,-169.69696969696975,0.14,-0.09797731987738441,19,False
-305.55555555555554,83.33333333333326,0.33,-442.9292929292929,79.29292929292927,0.46,0.002938142249620726,85,False
228.78787878787873,417.67676767676755,0.2,213.13131313131308,302.0202020202019,0.08,0.009350483200431492,8,False
-345.95959595959596,265.15151515151507,0.49,-290.90909090909093,-2.0202020202020528,0.24,-0.0008831447284015574,79,False
107.57575757575756,296.4646464646465,0.14,-77.27272727272732,178.28282828282823,0.26,0.10261169709586919,29,False
200.50505050505043,344.949494949495,0.14,-324.74747474747477,-180.30303030303034,0.12,-0.10421726223250753,11,False
104.04040404040403,370.70707070707067,0.22,-86.86868686868692,379.79797979797974,0.44,0.061068016691333916,60,False
-381.31313131313135,118.68686868686868,0.43,-330.8080808080809,-275.2525252525253,0.06,0.09986106703645223,13,False
82.3232323232323,382.3232323232322,0.27,-13.636363636363667,175.2525252525252,0.2,0.08742477770654818,33,False
256.060606060606,289.3939393939394,0.04,295.4545454545453,351.0101010101009,0.04,,0,False
-426.7676767676768,-37.87878787878792,0.37,-239.89898989898995,-184.34343434343435,0.04,0.06773770032480844,9,False
44.949494949494884,500.5050505050504,0.39,-494.44444444444446,-172.22222222222226,0.28,-0.03220589892064396,77,False
-129.2929292929293,381.81818181818176,0.43,347.97979797979787,359.09090909090907,0.02,0.0012572401845421073,5,False
76.76767676767676,498.98989898989885,0.37,-273.23232323232327,71.21212121212119,0.3,-0.025886842569025553,68,False
-325.25252525252523,-169.69696969696975,0.14,-277.7777777777778,166.66666666666663,0.4,0.010778370472272352,41,False
-177.77777777777783,-155.55555555555557,0.02,-439.8989898989899,15.656565656565625,0.4,0.004326711890078393,9,False
-115.15151515151514,307.07070707070704,0.33,-111.11111111111111,-3.108624468950438e-14,0.1,-0.007771681726185118,22,False
124.74747474747477,380.3030303030302,0.22,-421.2121212121212,-376.7676767676768,0.04,-0.005667152683658567,5,False
366.6666666666666,411.111111111111,0.04,-48.48484848484853,18.18181818181816,0.06,-0.0015283529192255093,2,False
-41.414141414141454,314.14141414141403,0.29,-318.18181818181824,-95.95959595959596,0.18,-0.043145661070906505,33,False
-158.08080808080808,319.6969696969696,0.39,-295.4545454545455,93.43434343434343,0.34,-0.027398937996151392,82,False
-391.91919191919186,119.19191919191917,0.45,-329.29292929292933,-307.07070707070716,0.04,0.09458092350930955,7,False
262.62626262626264,373.7373737373736,0.12,-300.00000000000006,188.88888888888886,0.46,-0.0522607005279211,29,False
-334.8484848484849,31.81818181818179,0.33,-265.1515151515152,-98.48484848484848,0.14,0.024333759909973836,29,False
249.99999999999994,416.6666666666665,0.18,-11.111111111111143,122.22222222222221,0.12,0.008787670419974651,13,False
287.37373737373736,298.4848484848484,0.02,-465.1515151515152,-342.92929292929296,0.1,-0.004810341246160652,3,False
-467.1717171717172,-300.5050505050506,0.18,-166.16161616161617,44.94949494949493,0.18,0.0034234156621374334,16,False
-324.2424242424243,31.313131313131287,0.31,-19.19191919191922,291.9191919191918,0.3,-0.04719244692159318,61,False
131.31313131313132,242.42424242424235,0.06,-65.6565656565657,378.78787878787875,0.42,0.1075977795763517,25,False
-498.98989898989896,-76.76767676767675,0.43,-174.24242424242425,214.64646464646455,0.36,-0.024964140240389517,81,False
-202.5252525252526,364.14141414141415,0.47,-473.23232323232327,-173.23232323232327,0.26,-0.02345853389266836,68,False
82.82828282828281,371.71717171717165,0.24,-80.80808080808086,252.52525252525245,0.32,0.08016248649283554,45,False
-433.3333333333333,-122.22222222222223,0.31,-26.767676767676793,451.01010101010087,0.44,-0.002721386123764388,73,False
330.3030303030303,508.0808080808081,0.16,-223.23232323232327,132.3232323232323,0.32,-0.014075345542240929,32,False
-393.9393939393939,161.61616161616163,0.49,-62.626262626262665,315.151515151515,0.36,-0.00724163257940929,108,False
-458.58585858585855,-36.36363636363641,0.41,-38.383838383838416,472.7272727272726,0.48,-0.02097026902030676,108,False
-161.61616161616163,393.9393939393938,0.47,42.42424242424241,331.31313131313124,0.28,0.02082146042568811,84,False
-49.49494949494954,483.8383838383839,0.45,-292.4242424242425,29.797979797979774,0.28,-0.031573888594120414,79,False
-25.757575757575783,429.7979797979797,0.39,235.35353535353528,279.7979797979797,0.04,0.03635694732663098,11,False
204.5454545454545,260.10101010101005,0.04,-20.20202020202023,313.131313131313,0.32,0.06253028874708474,10,False
-323.23232323232327,10.101010101010074,0.29,-66.66666666666671,400.0,0.44,-0.03280184085224578,86,False
-182.82828282828288,-49.49494949494954,0.12,148.48484848484838,326.2626262626262,0.16,-0.026977376847237073,9,False
-333.83838383838383,10.606060606060575,0.31,-154.04040404040404,234.8484848484848,0.36,-0.04837900980854712,73,False
278.2828282828283,489.39393939393926,0.2,-245.959595959596,-57.070707070707115,0.16,-0.06268490228926583,19,False
-58.080808080808126,-2.5252525252525544,0.04,1.0101010101009873,312.121212121212,0.3,-0.0815478067113671,13,False
-109.59595959595958,190.40404040404033,0.22,-53.53535353535358,124.24242424242424,0.16,-0.024968634142297736,28,False
108.58585858585857,275.25252525252523,0.12,30.808080808080785,130.80808080808075,0.1,0.12464715461249651,9,False
-411.11111111111114,-366.66666666666663,0.04,-296.46464646464653,114.64646464646464,0.36,0.020104509054159014,12,False
-326.76767676767685,84.34343434343428,0.35,32.3232323232323,98.98989898989898,0.06,-0.09843046606680955,15,False
-283.3333333333333,61.111111111111036,0.29,-63.63636363636368,336.3636363636363,0.38,-0.0369283571693726,73,False
123.73737373737376,401.51515151515144,0.24,-223.73737373737376,142.92929292929287,0.34,0.0008997225738910781,50,False
-1.010101010101037,354.54545454545456,0.29,-408.080808080808,14.14141414141411,0.38,-0.03577985444511825,59,False
2.5252525252524975,280.3030303030303,0.2,-399.49494949494954,56.060606060606034,0.4,-0.010259661383260555,50,False
-24.747474747474776,408.5858585858585,0.37,96.96969696969695,519.1919191919192,0.4,0.041384992781425364,84,False
34.34343434343427,278.78787878787875,0.18,-165.15151515151516,23.737373737373712,0.16,-0.0016236118664361815,20,False
-431.81818181818187,68.1818181818181,0.45,-148.989898989899,128.78787878787878,0.24,-0.03889743027242048,72,False
-420.7070707070707,-165.1515151515152,0.24,-484.34343434343435,-384.3434343434343,0.08,0.038068069968260856,17,False
-21.212121212121243,334.3434343434343,0.29,311.61616161616155,456.06060606060595,0.12,0.0016237182585322875,15,False
