synthetic_indicator_one_min,synthetic_indicator_one_max,synthetic_indicator_nd_min,synthetic_indicator_nd_max,relative_profit
-515.1515151515151,484.8484848484848,-353.03030303030306,413.6363636363637,0.0037692688805837653
-200.00000000000006,311.1111111111111,-343.93939393939394,222.72727272727263,-0.006366692080363569
-42.424242424242465,335.3535353535353,-71.71717171717175,506.06060606060595,0.040386477177469286
-166.16161616161617,489.39393939393943,-3.030303030303058,396.969696969697,0.012671067058224909
-458.58585858585855,408.08080808080797,-390.90909090909093,542.4242424242424,0.006112487365618259
-165.15151515151516,468.1818181818182,-478.78787878787875,387.87878787878776,-0.0060458458731360715
-503.5353535353535,240.90909090909085,-311.61616161616166,432.82828282828274,0.010672117756744457
-44.94949494949499,388.3838383838383,-383.83838383838383,393.9393939393939,0.009352106573187803
-473.7373737373738,-162.62626262626267,-523.7373737373737,442.92929292929284,0.02560930456827457
-498.4848484848485,-87.37373737373737,-336.36363636363643,285.8585858585858,0.009892136911102061
-90.90909090909096,464.6464646464646,-453.5353535353535,-142.42424242424244,-0.035684198841524316
-473.2323232323232,271.21212121212113,-500.5050505050506,399.4949494949495,0.014480914162963236
-478.2828282828283,377.2727272727273,-227.2727272727273,217.1717171717171,-0.0012937219951654113
-283.8383838383839,516.161616161616,-299.49494949494954,178.28282828282818,-0.011101519737563414
-253.53535353535358,324.24242424242414,-179.2929292929293,320.7070707070706,0.00564319634400563
-502.020202020202,209.09090909090904,-416.6666666666667,416.6666666666667,0.014488138940629548
-500.5050505050506,399.4949494949495,-383.83838383838383,393.9393939393939,0.006348002807311673
-462.1212121212121,37.878787878787854,-111.61616161616166,455.0505050505049,-0.01827163318817966
-392.42424242424244,352.02020202020196,-369.1919191919193,530.8080808080806,0.007490016168267611
-446.4646464646465,375.75757575757575,-512.1212121212121,198.98989898989896,0.005556247049223212
80.3030303030303,424.7474747474746,-371.7171717171717,139.39393939393938,-0.00931394223573278
-272.72727272727275,282.82828282828274,-70.20202020202024,474.24242424242414,0.009497797252342966
-373.23232323232327,393.4343434343434,-304.5454545454546,284.3434343434343,0.0013534764808808483
-271.71717171717177,261.61616161616155,-513.6363636363636,230.80808080808072,0.0031701382178617307
-421.7171717171717,522.7272727272726,-522.7272727272727,421.71717171717177,0.006034668564100766
-279.29292929292933,420.7070707070706,-124.24242424242425,275.7575757575757,0.0058451417523044434
-332.3232323232324,201.01010101010095,-336.8686868686869,74.24242424242422,-0.00020727540198088755
-49.49494949494954,483.8383838383839,-482.8282828282828,472.7272727272726,0.0031384933823839956
-204.0404040404041,395.95959595959584,-475.25252525252523,313.6363636363635,-0.0054913484959563785
-300.50505050505046,421.7171717171716,-385.85858585858585,436.36363636363626,0.0007758516015696866
-24.747474747474776,408.5858585858585,-354.5454545454546,223.23232323232315,0.007200597484831144
-523.2323232323232,432.3232323232322,-502.52525252525254,441.9191919191918,0.006368907218905146
-338.38383838383845,328.2828282828282,103.03030303030302,391.9191919191919,0.030242750886715963
-458.58585858585855,408.08080808080797,-446.4646464646464,153.5353535353535,-0.0011112448704270167
-258.08080808080814,419.69696969696963,-483.83838383838383,493.9393939393938,-0.0015420346101098113
23.737373737373666,501.5151515151514,97.47474747474747,508.58585858585843,0.03934231972578094
-463.1313131313131,503.5353535353536,-305.5555555555556,305.55555555555543,0.0019127570342793714
-303.030303030303,474.7474747474747,97.47474747474747,508.58585858585843,0.02094237051784102
-76.26262626262631,379.2929292929293,-473.2323232323232,271.21212121212113,0.0012772065028251016
-512.6262626262626,431.81818181818176,-445.95959595959596,142.92929292929293,-0.0013216535259020432
-512.6262626262626,209.59595959595953,-345.4545454545455,32.3232323232323,0.014378057889603007
-487.3737373737374,123.73737373737373,-432.3232323232323,523.2323232323231,0.0075362442846393955
-86.86868686868692,379.79797979797974,-294.44444444444446,516.6666666666665,0.0023680487938695163
-463.6363636363636,69.69696969696962,-276.7676767676768,145.4545454545454,-0.019903251507662277
-208.58585858585866,491.41414141414145,-234.84848484848487,376.26262626262616,-0.0008046010678548146
-426.7676767676768,-37.87878787878792,129.29292929292924,507.0707070707069,0.0035406922109593114
-412.12121212121207,543.4343434343434,-430.8080808080808,491.4141414141413,0.0052372485052661144
-452.02020202020196,270.2020202020201,-206.0606060606061,216.16161616161608,0.0008769724061224413
-278.28282828282835,399.4949494949494,-522.7272727272727,421.71717171717177,-0.00032342078372937273
-370.2020202020202,329.7979797979797,-481.3131313131313,440.9090909090908,0.010045965130974558
-304.54545454545456,62.12121212121205,-343.4343434343435,434.34343434343424,-0.01225542853534631
-88.38383838383842,411.61616161616155,108.08080808080804,508.0808080808079,0.032010253695823145
-481.8181818181818,451.5151515151514,131.31313131313127,464.6464646464645,0.01950276714948404
-518.1818181818181,326.26262626262627,-337.3737373737374,307.07070707070693,0.00894307204978704
-520.7070707070707,379.29292929292933,-93.43434343434348,517.6767676767674,0.006282652216982334
-258.08080808080814,419.69696969696963,-86.3636363636364,369.1919191919191,0.009007240519124568
-503.03030303030306,452.52525252525237,-354.04040404040404,434.84848484848476,0.0039046536835021213
78.78787878787877,456.5656565656565,-515.6565656565656,273.23232323232315,0.006412793753066982
-357.0707070707071,498.48484848484856,-430.8080808080808,491.4141414141413,0.0027041791257961
-168.1818181818182,531.8181818181819,-388.3838383838384,489.39393939393926,-0.005556285368906006
-51.51515151515156,526.2626262626262,-40.40404040404043,515.151515151515,0.025769993493642007
-388.3838383838384,267.1717171717171,-362.6262626262627,392.9292929292929,0.014550716284553247
-320.70707070707067,401.5151515151514,-158.08080808080808,319.6969696969696,0.007398811076453969
225.25252525252517,491.9191919191918,-490.4040404040405,187.37373737373727,-0.021228803271950317
-503.5353535353535,240.90909090909085,-273.23232323232327,71.21212121212119,-0.0031483957933730925
-412.12121212121207,543.4343434343434,-212.12121212121215,343.43434343434336,0.0028183400481755737
-197.47474747474752,258.080808080808,-167.67676767676767,521.212121212121,0.005629105622139674
-458.0808080808081,397.47474747474746,-35.85858585858589,419.69696969696963,0.009025984671039383
-155.05050505050505,256.060606060606,-335.85858585858585,53.030303030303,-0.01198242983033668
