synthetic_indicator_one_min,synthetic_indicator_one_max,synthetic_indicator_one_relLen,synthetic_indicator_nd_min,synthetic_indicator_nd_max,synthetic_indicator_nd_relLen,relative_profit,number_of_datapoints,is_empty
-322.7272727272727,443.93939393939377,0.65,-199.49494949494954,300.5050505050504,0.46,0.004356312795609942,199,False
-287.8787878787879,156.56565656565658,0.37,-359.0909090909091,540.9090909090909,0.82,0.00029067251649136277,170,False
-401.51515151515156,542.929292929293,0.82,-326.2626262626263,73.73737373737372,0.34,-0.010264037052249896,171,False
-504.5454545454546,484.34343434343435,0.88,-273.7373737373738,526.2626262626261,0.72,0.0013962024278096124,368,False
-369.6969696969697,319.19191919191917,0.57,-489.89898989898995,176.76767676767673,0.6,0.007927451379994012,231,False
-516.6666666666666,294.44444444444434,0.71,107.57575757575752,518.6868686868687,0.38,0.019067274241305644,156,False
-7.070707070707103,481.81818181818187,0.41,-355.55555555555554,466.6666666666665,0.74,0.007539119998259156,187,False
-360.1010101010101,117.67676767676767,0.41,-479.2929292929293,398.48484848484844,0.8,0.006967226586817904,206,False
-404.040404040404,373.73737373737373,0.67,-343.4343434343435,434.34343434343424,0.7,0.005931925665625081,287,False
-380.3030303030303,541.9191919191919,0.8,-333.83838383838383,10.606060606060575,0.3,-0.007622574919006672,148,False
121.21212121212122,454.5454545454545,0.29,38.383838383838366,416.16161616161605,0.36,0.05371084153218302,58,False
-3.5353535353535595,407.5757575757575,0.35,13.13131313131311,502.0202020202019,0.44,0.044887666394771326,99,False
-440.9090909090909,36.868686868686844,0.45,-364.6464646464647,435.3535353535353,0.74,0.0004049070826946247,187,False
-490.4040404040404,-257.07070707070704,0.27,-67.67676767676772,421.21212121212113,0.46,0.004875201423154605,65,False
75.75757575757574,520.2020202020202,0.39,-384.8484848484849,415.1515151515152,0.74,0.006583562271855207,166,False
45.95959595959589,479.29292929292933,0.37,-210.10101010101013,301.01010101010087,0.48,0.02746211066069253,106,False
-495.45454545454544,71.21212121212113,0.53,-463.1313131313131,59.090909090909065,0.46,0.017582039679436112,145,False
-362.1212121212121,160.1010101010101,0.45,-518.6868686868687,336.8686868686867,0.78,0.010769077086321034,205,False
-443.939393939394,322.72727272727275,0.65,-346.969696969697,286.3636363636363,0.58,0.008930354685225678,231,False
-503.03030303030306,452.52525252525237,0.86,-272.2222222222223,49.99999999999998,0.28,-0.011894382640255089,146,False
-453.030303030303,291.41414141414134,0.63,-481.3131313131313,440.9090909090908,0.84,0.012924235894115801,333,False
-265.6565656565657,134.34343434343432,0.33,-262.1212121212122,282.3232323232323,0.5,-0.01878884784128123,100,False
-93.939393939394,528.2828282828283,0.53,-420.2020202020202,490.90909090909076,0.82,-0.0012862396241680738,257,False
-485.35353535353534,525.7575757575756,0.9,-522.7272727272727,421.71717171717177,0.86,0.005805239827172286,455,False
-445.95959595959596,142.92929292929293,0.53,-496.46464646464653,314.64646464646455,0.74,0.011745410235526783,229,False
-331.3131313131313,-42.42424242424247,0.27,-423.2323232323232,332.3232323232322,0.7,-0.0025446042029096485,112,False
-523.2323232323232,432.3232323232322,0.88,-502.52525252525254,441.9191919191918,0.86,0.006368907218905146,438,False
-452.52525252525254,503.0303030303031,0.84,-353.03030303030306,413.6363636363637,0.7,0.003731374898415464,360,False
-304.54545454545456,62.12121212121205,0.31,-422.22222222222223,533.3333333333331,0.86,-0.005738915505509802,154,False
-524.2424242424242,453.5353535353534,0.9,-462.6262626262626,492.9292929292928,0.86,0.005884527070679278,451,False
-208.58585858585866,491.41414141414145,0.59,-222.22222222222226,111.1111111111111,0.3,-0.02395477760418119,111,False
-337.37373737373736,84.84848484848479,0.37,-498.48484848484856,357.07070707070704,0.78,0.00039258461137595704,167,False
-406.5656565656565,426.7676767676767,0.73,-210.60606060606065,533.8383838383838,0.68,0.003147926621308821,290,False
-508.5858585858586,124.74747474747474,0.59,-283.33333333333337,283.33333333333326,0.52,-0.005668976017084822,166,False
-502.0202020202021,431.31313131313124,0.84,-480.3030303030303,419.69696969696975,0.82,0.006508804165068946,427,False
-353.5353535353535,424.24242424242414,0.67,-516.6666666666666,294.44444444444434,0.74,0.003355175890126385,301,False
-210.60606060606065,533.8383838383838,0.63,-490.4040404040405,187.37373737373727,0.62,-0.010256074607762067,237,False
-470.2020202020202,207.5757575757575,0.59,-4.040404040404065,418.1818181818181,0.4,0.008140892145799761,150,False
78.78787878787877,456.5656565656565,0.33,-488.38383838383845,144.94949494949495,0.56,-0.008227595420489248,117,False
-509.5959595959596,145.95959595959596,0.61,-103.03030303030309,274.74747474747466,0.36,-0.012473139548273412,124,False
-241.41414141414145,514.141414141414,0.63,-295.4545454545455,537.8787878787879,0.76,-0.0033172386936360715,279,False
-504.5454545454546,484.34343434343435,0.88,-500.5050505050505,-44.949494949495,0.4,0.00388958661469937,223,False
-504.54545454545456,39.898989898989875,0.53,-362.62626262626264,-51.515151515151565,0.28,0.034967619633478456,80,False
-502.0202020202021,431.31313131313124,0.84,-34.84848484848489,398.4848484848485,0.42,0.009164804854385367,202,False
-420.7070707070707,501.51515151515156,0.82,-67.67676767676772,421.21212121212113,0.46,0.007519314868465879,226,False
-375.75757575757575,446.4646464646463,0.71,-285.3535353535354,325.75757575757564,0.56,0.0004216715553626911,247,False
-358.5858585858586,85.8585858585858,0.39,-183.33333333333334,405.5555555555556,0.54,-0.01395606373903808,140,False
-334.8484848484849,31.81818181818179,0.33,-373.73737373737373,181.81818181818173,0.52,-0.018100963207225745,99,False
-505.5555555555556,505.5555555555556,0.9,-523.7373737373737,442.92929292929284,0.88,0.00562141177123492,473,False
-498.48484848484856,357.07070707070704,0.76,-363.6363636363637,414.14141414141415,0.72,0.007459348980748851,321,False
-412.1212121212121,321.2121212121212,0.63,-18.18181818181821,270.7070707070706,0.28,0.011161335332543298,116,False
-262.62626262626264,515.151515151515,0.65,-495.4545454545455,293.43434343434336,0.72,-0.0033280607767188298,288,False
-482.3232323232324,17.67676767676765,0.47,-498.4848484848485,-87.37373737373737,0.36,0.03849389630118751,102,False
-260.6060606060606,472.7272727272727,0.61,-303.5353535353536,263.13131313131305,0.52,-0.008159311259952312,197,False
-421.7171717171717,522.7272727272726,0.84,-355.5555555555556,244.4444444444444,0.56,0.0005246237527567072,276,False
-463.1313131313131,503.5353535353536,0.86,-374.24242424242425,192.42424242424238,0.54,0.0004682957056682468,273,False
-455.050505050505,333.8383838383837,0.69,-388.3838383838384,489.39393939393926,0.8,0.009292593390892149,324,False
-8.080808080808103,503.0303030303029,0.43,-402.52525252525254,119.69696969696969,0.46,-0.014413740201241108,122,False
