synthetic_indicator_one_min,synthetic_indicator_one_max,synthetic_indicator_one_relLen,synthetic_indicator_nd_min,synthetic_indicator_nd_max,synthetic_indicator_nd_relLen,relative_profit,number_of_datapoints,is_empty
-440.9090909090909,-407.5757575757576,0.04,-70.70707070707076,40.40404040404038,0.1,5.105630271019243e-05,3,False
-362.1212121212121,-284.34343434343435,0.08,205.55555555555551,461.111111111111,0.22,0.007430325054493327,13,False
-315.6565656565657,-148.98989898989902,0.14,210.60606060606057,355.05050505050497,0.12,0.0650750746970598,9,False
289.8989898989898,467.6767676767677,0.16,142.9292929292929,220.70707070707064,0.08,0.010854620845595006,6,False
-361.11111111111114,-305.5555555555556,0.06,-381.81818181818187,-315.1515151515151,0.06,0.15514570430424737,1,False
-480.3030303030303,-469.19191919191917,0.02,-111.11111111111111,-3.108624468950438e-14,0.1,4.097197575093056e-05,1,False
-105.55555555555554,105.55555555555554,0.16,-190.90909090909093,-102.02020202020202,0.08,-0.00032217842877375696,6,False
-101.5151515151515,20.707070707070677,0.1,84.84848484848483,329.2929292929292,0.24,-0.06595301926972312,17,False
286.3636363636364,319.69696969696963,0.04,231.31313131313124,364.6464646464646,0.12,0.005851669551792341,3,False
-366.16161616161617,-199.49494949494954,0.16,-110.60606060606061,-10.606060606060641,0.08,0.0005607459286469636,7,False
-141.91919191919192,-19.696969696969738,0.1,-489.8989898989899,-267.6767676767677,0.2,0.003619600804033572,7,False
-442.9292929292929,-365.1515151515151,0.08,-360.6060606060606,-93.93939393939394,0.24,0.06163203580043273,12,False
282.82828282828285,393.9393939393938,0.12,-191.91919191919195,-80.80808080808086,0.1,-0.06478970124800468,8,False
-315.6565656565657,-148.98989898989902,0.14,352.02020202020196,496.4646464646463,0.12,0.006638940114312287,9,False
-478.78787878787875,-278.7878787878788,0.22,52.020202020202,129.79797979797974,0.08,0.000235400935284276,11,False
-376.76767676767673,-198.98989898989902,0.18,-384.8484848484849,-251.51515151515156,0.12,0.1712685327893239,9,False
-229.79797979797982,-174.2424242424243,0.04,-180.30303030303037,-102.52525252525253,0.06,0.00825789202338611,5,False
-486.86868686868684,-331.31313131313135,0.18,208.08080808080803,408.08080808080797,0.18,0.0012236167673175347,21,False
-59.090909090909136,18.686868686868664,0.06,-380.3030303030303,-346.969696969697,0.02,,0,False
87.37373737373736,276.26262626262627,0.14,188.8888888888888,366.66666666666663,0.16,0.05590832564897976,10,False
-73.73737373737379,104.04040404040403,0.14,229.29292929292922,407.070707070707,0.16,0.009371459149699363,11,False
404.5454545454544,504.54545454545456,0.08,145.45454545454535,389.89898989898995,0.22,4.816390318224413e-05,11,False
-366.16161616161617,-199.49494949494954,0.16,67.67676767676767,245.45454545454538,0.18,0.005206237911993423,19,False
64.14141414141407,97.47474747474746,0.02,-189.39393939393943,88.38383838383838,0.24,0.01783064874944184,5,False
384.34343434343424,484.34343434343424,0.08,85.85858585858585,308.08080808080797,0.22,0.0001756955968457605,9,False
-470.2020202020202,-459.0909090909091,0.02,155.05050505050502,410.6060606060605,0.22,2.4959082809868967e-05,6,False
-114.64646464646465,74.24242424242418,0.16,71.71717171717171,160.6060606060605,0.1,-0.12306635717403071,8,False
-277.77777777777777,-55.55555555555561,0.18,153.53535353535344,220.20202020202015,0.06,-0.017710574293056416,9,False
293.4343434343433,393.43434343434336,0.1,-282.3232323232324,-182.32323232323233,0.08,-0.10517129899869564,7,False
-466.66666666666674,-311.1111111111111,0.16,188.8888888888888,366.66666666666663,0.16,0.004348554786737731,16,False
-18.68686868686872,281.3131313131313,0.22,-335.35353535353545,-179.79797979797982,0.14,-0.043356251092835,16,False
63.131313131313064,118.68686868686868,0.04,140.90909090909088,263.13131313131305,0.12,0.1263171432447494,2,False
31.818181818181742,331.81818181818176,0.24,-427.27272727272725,-249.49494949494954,0.16,-0.030068031201578357,23,False
-27.272727272727312,17.171717171717148,0.04,-72.72727272727278,82.82828282828282,0.14,-0.04594919436885279,4,False
-320.7070707070707,-265.1515151515151,0.06,-46.96969696969701,-13.63636363636367,0.02,-0.0018467267139016892,1,False
-328.7878787878788,-95.45454545454545,0.2,-397.9797979797979,-197.979797979798,0.18,0.08829184128104207,18,False
232.32323232323225,343.4343434343435,0.12,121.71717171717167,221.71717171717165,0.1,0.06126097744679256,9,False
52.02020202020195,352.020202020202,0.24,-144.94949494949495,43.939393939393916,0.16,0.0021904872893112677,24,False
255.5555555555555,299.9999999999999,0.06,-335.35353535353545,-179.79797979797982,0.14,-0.11032289401614508,7,False
-120.20202020202021,190.90909090909085,0.24,-314.1414141414142,-180.80808080808083,0.1,-0.0031254024875467857,9,False
-278.2828282828283,-44.949494949495,0.2,309.090909090909,509.0909090909091,0.18,0.00928028841198705,17,False
-470.20202020202026,-236.86868686868692,0.24,156.060606060606,389.39393939393943,0.2,0.010534736296783183,30,False
56.06060606060599,267.1717171717171,0.14,-137.87878787878788,-104.54545454545455,0.02,-0.015278403123414318,2,False
-472.7272727272727,-406.0606060606061,0.08,394.94949494949486,483.8383838383837,0.06,6.688054390549288e-06,4,False
293.4343434343433,393.43434343434336,0.1,-392.9292929292929,-304.0404040404041,0.1,-0.03384499441209423,7,False
-72.22222222222227,72.22222222222216,0.12,44.44444444444443,288.88888888888874,0.24,-0.03799369001539122,20,False
-255.05050505050508,-88.38383838383837,0.14,-117.67676767676768,137.87878787878782,0.24,-0.0857334588583856,18,False
103.53535353535352,381.31313131313124,0.24,-265.1515151515152,-98.48484848484848,0.14,-0.0788582019889323,22,False
384.34343434343424,484.34343434343424,0.08,-490.9090909090909,-246.4646464646465,0.22,-0.01072864305913652,14,False
404.5454545454544,504.54545454545456,0.08,54.545454545454525,76.76767676767676,0.02,,0,False
4.040404040404017,248.4848484848484,0.16,-66.66666666666671,-44.444444444444485,0.02,,0,False
32.82828282828276,310.6060606060605,0.22,149.4949494949494,305.0505050505049,0.14,0.0860998851536112,28,False
-14.14141414141417,185.8585858585858,0.14,9.59595959595957,131.81818181818176,0.12,0.05366558121719697,8,False
255.5555555555555,299.9999999999999,0.06,65.65656565656565,287.87878787878776,0.22,0.036214079151965936,8,False
230.80808080808075,375.2525252525252,0.16,-6.060606060606091,16.161616161616138,0.02,0.004919383909773329,3,False
317.1717171717171,339.39393939393943,0.02,-388.8888888888889,-166.6666666666667,0.2,-0.08707481172475422,3,False
-309.0909090909092,-286.86868686868684,0.02,-144.94949494949495,43.939393939393916,0.16,0.00144125642582098,3,False
386.36363636363626,441.9191919191919,0.04,190.90909090909082,324.2424242424242,0.12,0.0001095243634038231,6,False
-180.80808080808086,-91.9191919191919,0.08,352.02020202020196,496.4646464646463,0.12,0.010065854705557703,5,False
-238.38383838383842,6.060606060606032,0.2,-13.131313131313158,164.64646464646455,0.18,-0.10828195304835572,29,False
-380.30303030303025,-124.74747474747475,0.24,153.5353535353535,442.42424242424227,0.24,0.017861854427021012,38,False
-315.6565656565657,-148.98989898989902,0.14,251.51515151515144,384.8484848484849,0.12,0.039384890411906986,9,False
33.33333333333326,300.0,0.2,-390.9090909090909,-346.4646464646465,0.04,-0.0032859652440840868,5,False
-314.6464646464647,-170.20202020202026,0.12,-169.1919191919192,108.58585858585857,0.24,-0.0043900041745007674,24,False
166.1616161616161,399.4949494949494,0.22,271.7171717171716,405.05050505050497,0.12,0.001108270435420012,9,False
4.040404040404017,248.4848484848484,0.16,140.90909090909088,263.13131313131305,0.12,0.12063793784803732,16,False
262.62626262626264,373.7373737373736,0.12,229.29292929292922,407.070707070707,0.16,0.002808721803023126,7,False
84.84848484848483,329.2929292929292,0.2,-146.96969696969697,86.36363636363636,0.2,0.020362385018000733,28,False
-258.5858585858586,-14.14141414141418,0.2,-72.72727272727278,82.82828282828282,0.14,-0.06646187720007023,22,False
63.131313131313064,118.68686868686868,0.04,446.9696969696968,502.52525252525254,0.06,6.700227542867255e-06,2,False
387.8787878787878,410.10101010100993,0.02,9.59595959595957,131.81818181818176,0.12,0.0002420103490788196,3,False
-295.45454545454544,-128.7878787878788,0.14,-390.90909090909093,-124.24242424242425,0.24,0.04711280098819962,21,False
-163.13131313131314,-18.686868686868728,0.12,341.41414141414134,496.96969696969677,0.14,0.006004509751128225,10,False
263.1313131313131,363.1313131313131,0.1,-422.7272727272727,-344.949494949495,0.06,-0.0067842818624795935,4,False
-8.585858585858613,69.19191919191913,0.06,-23.73737373737377,165.15151515151504,0.2,-0.01172115676383199,7,False
-411.11111111111114,-366.66666666666663,0.04,155.05050505050502,410.6060606060605,0.22,0.0011504298273708083,5,False
-295.45454545454544,-128.7878787878788,0.14,-397.9797979797979,-197.979797979798,0.18,0.07826178991548166,9,False
-339.3939393939394,-317.1717171717172,0.02,54.545454545454525,76.76767676767676,0.02,-0.0011124976209749107,1,False
-237.3737373737374,-15.15151515151519,0.18,-86.86868686868692,-64.6464646464647,0.02,-0.009896571153225111,3,False
7.070707070707046,184.8484848484848,0.12,45.45454545454544,267.6767676767676,0.22,0.133026925222268,13,False
-114.64646464646465,74.24242424242418,0.16,184.34343434343427,462.121212121212,0.24,0.003202072734702604,23,False
-216.1616161616162,-16.1616161616162,0.16,314.1414141414141,403.03030303030295,0.08,0.012300999710662222,12,False
-148.989898989899,128.78787878787878,0.22,186.86868686868678,409.090909090909,0.2,0.012394515241317202,29,False
257.07070707070704,490.4040404040403,0.22,340.9090909090908,507.57575757575756,0.16,1.1083406488866183e-05,17,False
310.10101010101005,487.87878787878776,0.16,-70.70707070707076,40.40404040404038,0.1,-0.0010667955294741572,7,False
-97.47474747474746,-64.14141414141419,0.02,309.5959595959595,498.4848484848483,0.16,0.009619870462307748,3,False
-360.6060606060606,-316.16161616161617,0.04,-159.09090909090912,-103.53535353535354,0.04,,0,False
-182.82828282828288,-49.49494949494954,0.12,446.9696969696968,502.52525252525254,0.06,,0,False
365.15151515151507,442.9292929292929,0.06,-66.66666666666671,-44.444444444444485,0.02,-0.0032086197867495525,2,False
332.32323232323233,465.6565656565657,0.12,-278.78787878787887,-256.5656565656566,0.02,-0.0546796478509306,4,False
165.1515151515151,420.70707070707056,0.24,25.25252525252523,247.4747474747474,0.22,0.06703669554848898,31,False
383.33333333333326,505.55555555555554,0.1,-309.59595959595964,-276.2626262626263,0.02,-0.005126663796586444,2,False
266.66666666666663,288.8888888888889,0.02,-138.88888888888889,-83.33333333333339,0.04,,0,False
254.54545454545448,321.21212121212113,0.08,287.87878787878776,510.1010101010101,0.2,0.0009104228093075674,7,False
-385.3535353535354,-240.90909090909096,0.16,-161.11111111111111,-61.11111111111116,0.08,0.01243494216877469,9,False
-59.090909090909136,18.686868686868664,0.06,-147.97979797979798,107.57575757575756,0.22,-0.0557532858016054,15,False
-480.3030303030303,-469.19191919191917,0.02,-329.7979797979798,-74.24242424242429,0.22,0.005000205298879879,4,False
-230.80808080808083,-153.03030303030306,0.06,267.67676767676755,489.8989898989898,0.18,0.044446559074753235,6,False
309.090909090909,509.0909090909091,0.18,-321.2121212121212,-254.5454545454546,0.06,-0.04232197065546795,11,False
-411.11111111111114,-366.66666666666663,0.04,-198.98989898989902,67.67676767676765,0.24,0.0013738058405396703,7,False
-105.55555555555554,105.55555555555554,0.16,276.7676767676767,298.98989898989885,0.02,0.019793592274919267,4,False
205.55555555555551,238.8888888888888,0.02,122.72727272727268,200.5050505050504,0.08,0.13369726824312922,2,False
-148.989898989899,128.78787878787878,0.22,253.03030303030297,353.03030303030295,0.08,0.015879412060131805,14,False
478.78787878787864,501.01010101010104,0.02,-309.59595959595964,-276.2626262626263,0.02,-0.0018678955426275692,1,False
-372.7272727272727,-283.83838383838383,0.1,73.23232323232322,128.78787878787873,0.06,0.0007079487106521563,4,False
129.79797979797982,274.24242424242425,0.1,-445.45454545454544,-312.1212121212121,0.12,-0.004899254429425045,5,False
-294.44444444444446,-150.00000000000003,0.12,-384.8484848484849,-251.51515151515156,0.12,0.12569945056653722,4,False
-31.313131313131354,102.020202020202,0.1,267.17171717171703,500.50505050505035,0.2,0.006152072683281519,14,False
115.15151515151514,137.37373737373738,0.02,-398.98989898989896,-176.7676767676768,0.2,-0.000671961514678986,1,False
-107.57575757575756,147.97979797979798,0.2,-193.93939393939397,-38.38383838383842,0.14,-0.005190280305105084,18,False
82.82828282828281,371.71717171717165,0.24,-22.222222222222257,133.3333333333333,0.16,0.071365381485742,22,False
165.1515151515151,420.70707070707056,0.24,-23.73737373737377,165.15151515151504,0.2,0.04855328651041794,25,False
-107.57575757575756,147.97979797979798,0.2,-159.09090909090912,-103.53535353535354,0.04,-0.0006751330501095784,5,False
281.8181818181818,415.151515151515,0.14,296.9696969696968,319.19191919191917,0.02,0.0010267018380837008,1,False
-277.77777777777777,-55.55555555555561,0.18,-399.4949494949495,-166.16161616161622,0.22,0.036707928377706,20,False
-360.6060606060606,-316.16161616161617,0.04,426.26262626262616,492.9292929292927,0.06,0.00022877398947163507,2,False
-318.6868686868687,-307.5757575757576,0.02,312.6262626262626,434.8484848484847,0.1,,0,False
-10.101010101010132,101.010101010101,0.08,-54.040404040404084,134.8484848484848,0.18,0.01504909472486275,9,False
-371.21212121212125,-93.43434343434343,0.24,120.70707070707066,242.92929292929284,0.12,-0.0214645354201396,20,False
-280.8080808080808,8.08080808080805,0.24,479.29292929292916,490.40404040404024,0.02,0.00010970861162898356,3,False
-325.25252525252523,-169.69696969696975,0.14,-46.96969696969701,-13.63636363636367,0.02,-0.002518314385992911,2,False
236.3636363636363,258.58585858585855,0.02,-91.91919191919197,41.41414141414139,0.12,0.008342544248279201,4,False
53.03030303030296,330.8080808080808,0.22,-69.69696969696975,19.19191919191917,0.08,0.0083162888960794,10,False
3.0303030303030063,269.69696969696963,0.18,-427.27272727272725,-249.49494949494954,0.16,-0.01165349823415632,14,False
-482.8282828282828,-416.16161616161617,0.08,-51.51515151515156,81.81818181818181,0.12,2.141444685624369e-06,4,False
131.31313131313132,242.42424242424235,0.06,275.75757575757564,320.20202020202015,0.04,0.03407906321318045,2,False
384.34343434343424,484.34343434343424,0.08,-208.5858585858586,-175.25252525252532,0.04,-0.028947985997698933,5,False
55.555555555555486,277.77777777777777,0.16,213.13131313131308,302.0202020202019,0.08,0.05283542288631439,10,False
-350.0,-94.44444444444444,0.22,-451.010101010101,-195.4545454545455,0.22,0.06519969001407006,34,False
-77.77777777777783,188.88888888888883,0.2,-238.8888888888889,-205.5555555555556,0.02,-0.00656337201837788,3,False
-164.14141414141415,2.525252525252495,0.14,114.6464646464646,370.20202020202015,0.24,-0.04865690119729654,21,False
-474.7474747474747,-363.6363636363636,0.12,205.55555555555551,461.111111111111,0.22,0.0003583500977301692,18,False
167.6767676767676,367.6767676767676,0.18,351.5151515151515,507.07070707070704,0.14,0.00017215468819749112,14,False
-318.6868686868687,-307.5757575757576,0.02,-391.91919191919186,-325.25252525252534,0.06,,0,False
-315.6565656565657,-148.98989898989902,0.14,-431.3131313131313,-164.6464646464647,0.24,0.09181795328206212,20,False
458.58585858585866,480.80808080808066,0.02,-74.7474747474748,125.25252525252525,0.18,-0.001477597187945238,1,False
-177.77777777777783,-155.55555555555557,0.02,-260.10101010101016,-204.54545454545456,0.04,,0,False
-424.2424242424242,-313.13131313131316,0.12,215.1515151515151,259.5959595959595,0.04,0.007281695762711612,5,False
-364.14141414141415,-241.91919191919197,0.12,26.262626262626238,226.2626262626262,0.2,0.008978431594670004,11,False
