synthetic_indicator_one_min,synthetic_indicator_one_max,synthetic_indicator_nd_min,synthetic_indicator_nd_max,relative_profit
-268.6868686868687,197.97979797979792,-334.8484848484849,31.81818181818179,-0.005445427273259113
-146.46464646464648,75.7575757575757,-71.71717171717177,61.6161616161616,-0.06188508257959865
-397.4747474747475,13.636363636363608,-198.98989898989902,67.67676767676765,-0.018779872018271304
-63.13131313131318,103.53535353535352,89.89898989898988,223.23232323232318,0.0023541863563782484
-482.8282828282828,-416.16161616161617,-426.2626262626262,-270.7070707070708,0.020803861176266418
-208.5858585858586,-175.25252525252532,-327.2727272727273,94.94949494949495,0.008622716234249757
-378.7878787878788,65.65656565656559,-170.2020202020202,129.7979797979798,-0.038333162543383474
-384.34343434343435,-262.1212121212121,311.61616161616155,456.06060606060595,0.0024769620658145934
-114.64646464646465,74.24242424242418,-478.28282828282835,-67.17171717171722,-0.00021331296991940527
-71.21212121212126,51.01010101010094,128.78787878787875,517.6767676767677,-0.002625833965612665
-237.3737373737374,-15.15151515151519,-324.2424242424243,31.313131313131287,-0.010877878502078601
-265.6565656565657,134.34343434343432,-170.2020202020202,129.7979797979798,-0.04253647872234515
-107.57575757575756,147.97979797979798,182.82828282828274,493.9393939393938,0.010207105497676389
-371.7171717171717,-82.82828282828281,23.23232323232321,289.8989898989898,-0.029881353357275296
-176.26262626262627,257.070707070707,-276.2626262626263,134.84848484848484,-0.018657417048110827
-354.04040404040404,-9.595959595959636,-296.46464646464653,114.64646464646464,-0.021802696175479877
105.05050505050504,349.4949494949495,-162.12121212121212,-39.89898989898994,-0.022099885578109622
-104.04040404040403,73.73737373737367,-184.8484848484849,-7.070707070707105,-0.011857896961100031
1.5151515151514872,301.5151515151515,394.94949494949486,483.8383838383837,5.678196243429097e-05
-484.34343434343435,-162.12121212121218,-478.28282828282835,-67.17171717171722,0.04777295147963231
-320.7070707070707,-265.1515151515151,-222.22222222222226,111.1111111111111,0.018572014697776276
-284.34343434343435,82.32323232323225,205.55555555555551,461.111111111111,0.022142736628758927
-296.96969696969694,-96.96969696969697,-154.04040404040404,234.8484848484848,-0.04277496087996402
28.28282828282821,406.06060606060595,152.52525252525248,463.6363636363635,0.041538524151145596
58.58585858585852,214.1414141414141,4.040404040404017,248.4848484848484,0.17787174691745056
109.09090909090908,264.64646464646455,-21.212121212121243,334.3434343434343,0.11964631664315219
-311.1111111111112,-244.44444444444449,-407.57575757575756,3.535353535353499,0.06871394542979754
362.121212121212,506.5656565656566,-363.6363636363636,-30.303030303030347,-0.026342506070036947
-392.92929292929296,-81.8181818181818,149.4949494949494,305.0505050505049,0.01809395111436154
-390.90909090909093,-124.24242424242425,292.92929292929284,404.0404040404039,0.012419119658870745
1.5151515151514872,301.5151515151515,-442.4242424242424,-375.7575757575758,-0.002224387195322693
356.060606060606,411.6161616161615,-150.50505050505052,160.60606060606057,-0.005685956733629612
-487.8787878787879,-87.87878787878788,27.272727272727252,205.05050505050497,-0.03488910859898825
-347.47474747474746,-147.4747474747475,-494.9494949494949,-161.61616161616166,0.06801263456396775
-23.232323232323264,376.76767676767673,-323.73737373737373,-201.51515151515156,-0.07148757643964583
263.1313131313131,363.1313131313131,155.05050505050502,410.6060606060605,0.016955230452237086
-72.22222222222227,72.22222222222216,312.6262626262626,434.8484848484847,0.0019505615607077424
130.3030303030303,263.63636363636357,-91.91919191919197,41.41414141414139,0.0088228276233635
-332.82828282828285,-10.606060606060646,-470.7070707070707,-226.2626262626263,0.052460709820551975
-180.80808080808086,-91.9191919191919,246.4646464646464,490.90909090909076,0.02051853592958551
-19.69696969696973,302.52525252525254,-191.41414141414145,130.8080808080808,0.01526048841318425
-112.62626262626262,254.04040404040396,191.91919191919183,303.0303030303029,0.0385894018066821
-263.13131313131316,81.31313131313125,-202.52525252525254,141.91919191919186,-0.056368455679732705
256.06060606060606,511.6161616161616,58.08080808080808,446.9696969696968,0.007082730000425795
-238.38383838383842,6.060606060606032,-324.2424242424243,31.313131313131287,-0.0120015431124687
-419.1919191919192,-196.969696969697,292.92929292929284,404.0404040404039,0.01134216100286007
-380.30303030303025,-124.74747474747475,-187.3737373737374,45.95959595959594,-0.00044683363335852426
-210.60606060606062,-132.82828282828285,-272.2222222222223,49.99999999999998,-0.013621760916011518
-302.020202020202,9.09090909090906,-191.91919191919197,141.41414141414137,-0.05160730561253739
-7.575757575757604,47.97979797979791,-347.4747474747475,74.74747474747473,-0.010422421098756443
-326.26262626262627,-148.4848484848485,-203.53535353535355,163.13131313131308,-0.0028494468893905498
294.44444444444434,372.2222222222221,78.28282828282828,467.17171717171703,0.006504235732317075
53.03030303030296,330.8080808080808,1.0101010101009873,312.121212121212,0.08682392951014481
-364.14141414141415,-241.91919191919197,-445.95959595959596,-301.51515151515156,0.14268043829796007
-24.747474747474776,408.5858585858585,295.4545454545453,351.0101010101009,0.011088288774859656
-436.86868686868684,-47.97979797979803,-395.4545454545455,-28.787878787878828,0.04417744336028681
-490.4040404040404,-257.07070707070704,273.7373737373736,362.6262626262626,0.004761955308573733
-492.42424242424244,-214.6464646464647,-170.2020202020202,129.7979797979798,0.00030321005406446877
99.99999999999999,455.55555555555554,-459.09090909090907,-25.7575757575758,-0.0390803143031334
285.35353535353534,340.90909090909093,-266.1616161616162,-77.27272727272732,-0.09655793714086884
-469.1919191919192,-258.0808080808081,-395.45454545454544,-251.01010101010107,0.10175417638329674
4.040404040404017,248.4848484848484,-495.95959595959596,-140.40404040404042,-0.013269663895560144
-276.26262626262627,-87.37373737373736,-341.41414141414145,-52.52525252525257,0.022013377455681597
-251.01010101010104,-173.2323232323233,-172.72727272727275,182.8282828282828,-0.016096785317251183
-247.47474747474752,196.9696969696969,-336.8686868686869,74.24242424242422,-0.014065965694734225
90.40404040404039,212.62626262626256,203.03030303030297,514.1414141414141,0.02669373794987483
-21.212121212121243,334.3434343434343,6.0606060606060375,206.06060606060598,0.0907577565805811
-336.3636363636364,63.63636363636356,-444.9494949494949,-322.7272727272728,0.06142790755337114
131.31313131313132,242.42424242424235,-123.23232323232324,254.54545454545448,0.11728946002648048
