synthetic_indicator_one_min,synthetic_indicator_one_max,synthetic_indicator_one_relLen,synthetic_indicator_nd_min,synthetic_indicator_nd_max,synthetic_indicator_nd_relLen,relative_profit,number_of_datapoints,is_empty
-518.6868686868687,336.8686868686867,0.78,-339.8989898989899,137.87878787878788,0.42,-0.0023059149681186617,194,False
-336.3636363636364,63.63636363636356,0.35,-390.90909090909093,542.4242424242424,0.86,-0.0032091405692905345,168,False
-369.6969696969697,319.19191919191917,0.57,-522.7272727272727,421.71717171717177,0.86,0.011046942769735944,307,False
-327.27272727272725,539.3939393939394,0.73,-268.18181818181824,409.59595959595964,0.62,0.0006631544872428132,279,False
-489.39393939393943,166.16161616161617,0.59,1.0101010101009873,312.121212121212,0.3,-0.0033831084173251685,108,False
-202.5252525252526,364.14141414141415,0.47,-448.48484848484844,195.95959595959593,0.6,-0.011135729811710935,169,False
-392.42424242424244,352.02020202020196,0.63,-432.8282828282828,533.8383838383836,0.88,0.008490168925479467,328,False
-176.26262626262627,257.070707070707,0.33,-416.1616161616161,183.83838383838372,0.56,-0.0012751918493861814,110,False
-400.5050505050505,521.7171717171716,0.8,132.32323232323228,443.4343434343433,0.28,0.022091125488830632,135,False
-237.8787878787879,439.8989898989897,0.57,-432.3232323232323,523.2323232323231,0.86,-0.0030597218537249033,295,False
-410.10101010101005,501.01010101010104,0.8,-130.3030303030303,403.03030303030306,0.5,0.00621344493409358,240,False
-182.82828282828285,394.94949494949486,0.49,-334.3434343434344,243.4343434343434,0.52,-0.011279343187376965,161,False
-274.74747474747477,325.2525252525251,0.49,-29.797979797979828,292.4242424242423,0.32,0.013526358734512745,101,False
-380.3030303030303,541.9191919191919,0.8,-400.5050505050505,77.27272727272725,0.42,-0.004403432876857057,197,False
-402.02020202020196,331.3131313131312,0.63,-341.9191919191919,180.3030303030302,0.48,0.0035847004601337372,188,False
-505.050505050505,272.72727272727263,0.67,-343.939393939394,0.5050505050504732,0.3,0.013258869443242118,118,False
-380.3030303030303,541.9191919191919,0.8,-331.81818181818187,190.40404040404036,0.48,-0.0023236576466530035,239,False
-201.51515151515156,342.9292929292929,0.45,-466.16161616161617,122.72727272727272,0.52,-0.020219253778282174,139,False
44.949494949494884,500.5050505050504,0.39,-284.3434343434344,304.54545454545445,0.54,0.013805469702801216,137,False
-453.030303030303,291.41414141414134,0.63,-428.28282828282823,438.3838383838383,0.8,0.013166270599525857,303,False
-510.6060606060606,167.17171717171718,0.63,-132.82828282828282,456.0606060606059,0.54,-0.0031023283632786846,194,False
-200.50505050505055,321.7171717171716,0.43,-417.67676767676767,437.87878787878776,0.78,-2.977790449031334e-05,200,False
-364.14141414141415,202.52525252525245,0.47,-210.10101010101016,523.2323232323231,0.66,0.00606206252612952,200,False
-343.939393939394,444.9494949494948,0.67,-488.8888888888889,155.55555555555551,0.58,-0.006964548054666744,234,False
-338.8888888888889,116.66666666666666,0.39,-408.5858585858586,246.9696969696969,0.6,-0.0022337097994913793,138,False
-429.29292929292933,15.151515151515124,0.41,-512.1212121212121,198.98989898989896,0.66,0.0014271007360090425,160,False
-374.74747474747477,425.2525252525252,0.69,-358.5858585858586,530.3030303030301,0.8,0.0036693803040638434,334,False
-474.24242424242425,292.4242424242424,0.65,-350.0,349.99999999999994,0.64,0.011192443217727194,265,False
-409.09090909090907,479.7979797979798,0.78,-255.5555555555556,144.4444444444444,0.36,-0.013103414437239759,165,False
-481.8181818181818,-215.15151515151518,0.29,-105.05050505050511,317.17171717171703,0.4,0.004270960781246431,59,False
-374.74747474747477,425.2525252525252,0.69,-207.07070707070713,459.59595959595947,0.6,0.0034004235936373633,264,False
-136.36363636363637,530.3030303030303,0.57,-504.54545454545456,39.898989898989875,0.48,-0.021407828355358833,152,False
-498.48484848484856,357.07070707070704,0.76,-416.66666666666663,194.4444444444444,0.58,0.005696103369191887,253,False
-411.11111111111114,300.0,0.61,-34.84848484848489,398.4848484848485,0.42,0.011541756464250794,156,False
-406.5656565656565,426.7676767676767,0.73,-413.6363636363637,353.030303030303,0.7,0.006374226471028702,303,False
-432.3232323232323,-143.43434343434345,0.29,-336.8686868686869,74.24242424242422,0.36,0.03293881602443156,61,False
-516.6666666666666,294.44444444444434,0.71,-221.21212121212125,89.8989898989899,0.28,-0.00962226172649377,118,False
-259.0909090909091,440.90909090909076,0.59,-151.51515151515153,181.81818181818178,0.32,-0.0006749130816901934,121,False
-209.59595959595964,512.6262626262625,0.61,-472.2222222222222,249.99999999999994,0.66,-0.008101146923038774,248,False
-325.7575757575758,63.131313131313064,0.33,-367.67676767676767,54.54545454545452,0.38,0.00993698901403059,69,False
-116.66666666666666,338.88888888888886,0.37,-37.373737373737406,451.5151515151514,0.46,0.017778012806819607,114,False
-461.1111111111111,16.666666666666636,0.45,-425.7575757575757,385.3535353535352,0.74,0.003671016131595729,198,False
-416.16161616161617,406.06060606060595,0.73,-473.2323232323232,271.21212121212113,0.68,0.006923526223337102,300,False
