synthetic_indicator_one_min,synthetic_indicator_one_max,synthetic_indicator_one_relLen,synthetic_indicator_nd_min,synthetic_indicator_nd_max,synthetic_indicator_nd_relLen,relative_profit,number_of_datapoints,is_empty
-125.75757575757576,307.57575757575756,0.35,-205.5555555555556,427.7777777777777,0.58,0.010525561856534258,128,False
-331.3131313131313,-42.42424242424247,0.27,-383.83838383838383,-272.7272727272728,0.1,0.10074476362597876,11,False
-495.45454545454544,71.21212121212113,0.53,-96.46464646464652,136.8686868686868,0.22,-0.04360472679831497,73,False
-171.21212121212122,151.010101010101,0.27,-297.4747474747475,135.85858585858585,0.38,-0.0351468690606292,56,False
-252.02020202020208,-152.02020202020202,0.08,144.44444444444434,411.11111111111103,0.24,0.03705565879325189,12,False
28.28282828282821,406.06060606060595,0.33,109.09090909090908,264.64646464646455,0.16,0.11376979707454485,26,False
309.090909090909,509.0909090909091,0.18,-31.818181818181856,334.8484848484848,0.36,0.0006156699467238797,35,False
-208.58585858585866,491.41414141414145,0.59,-328.7878787878788,-95.45454545454545,0.2,-0.03424404701408919,75,False
-66.16161616161621,-55.050505050505095,0.02,84.84848484848483,329.2929292929292,0.24,-0.1289401023792855,4,False
-348.98989898989896,328.78787878787864,0.57,-352.0202020202021,170.20202020202015,0.48,-0.004894185365933159,172,False
-71.21212121212126,273.23232323232315,0.24,-266.1616161616162,-77.27272727272732,0.16,-0.018361575350376195,24,False
-370.2020202020202,329.7979797979797,0.59,40.90909090909089,363.13131313131305,0.3,0.01889553534128497,118,False
-477.7777777777778,-77.77777777777776,0.39,-175.25252525252526,235.8585858585858,0.38,-0.02389487894678111,82,False
234.84848484848476,290.4040404040404,0.06,-314.6464646464647,-170.20202020202026,0.12,-0.10854706320674898,7,False
-493.4343434343434,-193.43434343434348,0.33,149.99999999999997,516.6666666666666,0.32,0.01147174158109555,57,False
-436.86868686868684,-47.97979797979803,0.37,190.90909090909082,324.2424242424242,0.12,0.030051730500676475,22,False
-74.7474747474748,125.25252525252525,0.16,-369.6969696969697,96.96969696969697,0.42,-0.026669140431297207,34,False
-184.84848484848487,437.37373737373724,0.53,-286.36363636363643,346.96969696969694,0.58,-0.005087995569416469,188,False
-158.08080808080808,319.6969696969696,0.39,-195.4545454545455,215.65656565656556,0.38,-0.0011516713840512864,101,False
-26.262626262626302,-4.04040404040407,0.02,-48.48484848484853,18.18181818181816,0.06,-0.0333665369768294,3,False
-118.68686868686868,381.3131313131313,0.41,-66.66666666666671,400.0,0.44,0.016258417196874382,120,False
-367.1717171717172,266.1616161616161,0.51,-55.050505050505095,156.060606060606,0.2,-0.018266394064023278,66,False
-308.0808080808081,136.36363636363635,0.37,-119.6969696969697,180.30303030303025,0.3,-0.03773173944827546,69,False
204.5454545454545,260.10101010101005,0.04,-461.1111111111111,16.666666666666636,0.42,-0.021031960129678864,13,False
197.97979797979792,397.97979797979787,0.2,-269.69696969696975,-3.030303030303063,0.22,-0.06685945274531044,28,False
-383.33333333333337,161.11111111111111,0.47,-285.3535353535354,325.75757575757564,0.56,0.0009889948283019101,157,False
