synthetic_indicator_one_min,synthetic_indicator_one_max,synthetic_indicator_one_relLen,synthetic_indicator_nd_min,synthetic_indicator_nd_max,synthetic_indicator_nd_relLen,relative_profit,number_of_datapoints,is_empty
-69.69696969696975,19.19191919191917,0.08,-384.8484848484849,-251.51515151515156,0.12,6.816299024020689e-05,2,False
-111.11111111111109,222.22222222222217,0.24,-491.9191919191919,-225.2525252525253,0.24,-0.0024466401087530278,28,False
234.84848484848476,290.4040404040404,0.06,136.36363636363632,358.5858585858585,0.2,0.07120649915167897,7,False
1.5151515151514872,301.5151515151515,0.22,-321.21212121212125,-32.32323232323236,0.24,-0.03653072951961015,37,False
103.53535353535352,381.31313131313124,0.24,312.6262626262626,434.8484848484847,0.1,0.0014609749615708716,12,False
353.53535353535347,464.6464646464647,0.1,69.69696969696969,203.03030303030295,0.14,0.00047420749997664394,5,False
358.080808080808,369.1919191919191,0.02,-161.11111111111111,-61.11111111111116,0.08,-0.03233622854833536,1,False
-268.68686868686865,-246.4646464646465,0.02,64.64646464646464,309.09090909090895,0.24,0.04718470043705186,4,False
-416.16161616161617,-260.6060606060606,0.16,-265.1515151515152,-98.48484848484848,0.14,0.045990331131926465,17,False
-315.6565656565657,-148.98989898989902,0.14,-243.939393939394,-99.4949494949495,0.12,0.028988664164286724,18,False
-325.25252525252523,-169.69696969696975,0.14,-16.16161616161619,228.28282828282823,0.24,-0.010497464703308562,19,False
-295.45454545454544,-128.7878787878788,0.14,148.48484848484838,326.2626262626262,0.16,0.03247549646953181,15,False
-463.6363636363637,-374.74747474747477,0.08,-484.8484848484848,-373.7373737373738,0.1,0.009574186586358328,6,False
-424.2424242424242,-313.13131313131316,0.12,373.7373737373738,484.8484848484847,0.08,0.00041690427567499775,7,False
478.78787878787864,501.01010101010104,0.02,-97.47474747474753,158.08080808080803,0.24,-2.4076467307643315e-06,10,False
85.85858585858585,308.08080808080797,0.18,-469.69696969696975,-247.47474747474752,0.2,-0.02375285150148472,24,False
-350.0,-94.44444444444444,0.22,-169.1919191919192,108.58585858585857,0.24,-0.01986822936032069,38,False
353.53535353535347,464.6464646464647,0.1,143.9393939393939,199.4949494949494,0.06,0.00036921705238486763,2,False
-463.6363636363637,-374.74747474747477,0.08,-55.050505050505095,156.060606060606,0.2,0.00010024790464987335,10,False
280.3030303030303,446.96969696969694,0.16,-469.69696969696975,-247.47474747474752,0.2,-0.035046518700307686,21,False
236.3636363636363,258.58585858585855,0.02,-96.46464646464652,136.8686868686868,0.22,0.04026616446087109,7,False
