synthetic_indicator_one_min,synthetic_indicator_one_max,synthetic_indicator_nd_min,synthetic_indicator_nd_max,relative_profit
-385.8585858585858,-8.080808080808122,-396.4646464646464,-229.79797979797985,0.08300562772782596
-378.7878787878788,65.65656565656559,479.29292929292916,490.40404040404024,7.682045188170024e-05
-177.7777777777778,288.88888888888886,-468.6868686868687,-268.68686868686876,-0.00380673223104779
-515.6565656565656,273.23232323232315,-201.51515151515156,342.9292929292929,0.006792925025187996
-18.68686868686872,281.3131313131313,-501.5151515151515,-23.73737373737378,-0.017493166575822516
-107.57575757575756,147.97979797979798,-210.10101010101016,523.2323232323231,-0.002322422768456918
-494.4444444444445,272.2222222222222,93.43434343434342,148.98989898989893,-0.005979738227200833
-269.6969696969697,-225.2525252525253,-177.27272727272728,278.28282828282823,0.0210169572516968
313.63636363636357,413.6363636363635,-167.17171717171718,510.6060606060605,-0.005282593113928566
-390.40404040404036,87.3737373737373,55.55555555555556,499.9999999999999,-0.00922248699222547
-448.98989898989896,206.5656565656565,-342.4242424242425,-31.31313131313135,0.025316675605278994
-28.28282828282832,482.8282828282829,224.74747474747468,502.52525252525237,0.010147275886401286
-404.54545454545456,162.12121212121212,-114.6464646464647,518.6868686868685,-0.003595414675171064
-142.92929292929293,1.5151515151514845,248.98989898989893,437.87878787878776,0.009814820673681534
167.17171717171712,378.2828282828282,10.101010101010074,121.2121212121212,0.07780997308950663
-328.28282828282835,116.16161616161615,-399.4949494949495,-166.16161616161622,0.05208536143578744
-216.1616161616162,-16.1616161616162,-30.808080808080838,313.6363636363635,-0.08245362199134273
-222.22222222222226,111.1111111111111,155.05050505050502,410.6060606060605,0.011446384919828778
438.38383838383834,460.6060606060607,-260.10101010101016,239.89898989898984,-0.012922911867755443
231.31313131313124,364.6464646464646,-513.6363636363636,230.80808080808072,-0.02319290762688287
-376.26262626262627,12.626262626262598,-25.75757575757579,207.57575757575748,-0.06621291376660125
-381.81818181818187,-315.1515151515151,250.50505050505043,406.06060606060595,0.006655965197114494
-439.89898989898995,237.87878787878782,-29.29292929292932,504.0404040404039,0.007454096154514256
