synthetic_indicator_one_min,synthetic_indicator_one_max,synthetic_indicator_one_relLen,synthetic_indicator_nd_min,synthetic_indicator_nd_max,synthetic_indicator_nd_relLen,relative_profit,number_of_datapoints,is_empty
-135.35353535353534,509.09090909090895,0.55,-329.79797979797985,147.97979797979792,0.42,-0.02245920124595723,149,False
-370.2020202020202,329.7979797979797,0.59,-483.83838383838383,493.9393939393938,0.88,0.009505974518754715,333,False
27.272727272727202,427.27272727272714,0.35,40.40404040404039,373.7373737373737,0.32,0.0631351294231554,68,False
-410.6060606060606,289.3939393939393,0.59,-513.6363636363636,230.80808080808072,0.68,0.011105911741742929,249,False
-287.8787878787879,156.56565656565658,0.37,-355.55555555555554,466.6666666666665,0.74,0.00029307651287236277,159,False
-283.8383838383839,516.161616161616,0.67,-487.3737373737374,123.73737373737373,0.54,-0.015075967607188188,224,False
-483.33333333333337,38.888888888888864,0.49,-359.59595959595964,329.29292929292916,0.64,2.9378287877172044e-05,182,False
-411.11111111111114,300.0,0.61,-447.9797979797979,185.35353535353525,0.58,0.009978203873657476,218,False
-156.56565656565658,287.8787878787879,0.35,-286.36363636363643,346.96969696969694,0.58,0.0009623628341644703,136,False
-90.90909090909096,464.6464646464646,0.47,-421.2121212121212,289.89898989898984,0.66,-0.0024752830817830677,189,False
27.272727272727202,427.27272727272714,0.35,-209.59595959595964,512.6262626262625,0.64,0.023770445305890706,135,False
-354.04040404040404,-9.595959595959636,0.31,-86.3636363636364,369.1919191919191,0.42,-0.033079496380582496,82,False
-395.95959595959596,426.26262626262616,0.71,-27.777777777777803,472.2222222222221,0.46,0.009148806643127073,203,False
-410.6060606060606,289.3939393939393,0.59,-348.98989898989896,328.78787878787864,0.62,0.011806949409675072,235,False
-277.7777777777778,388.88888888888886,0.55,-500.00000000000006,388.8888888888888,0.8,-0.00035045414336616837,284,False
-1.010101010101037,354.54545454545456,0.29,-273.7373737373738,526.2626262626261,0.72,0.022539907675612484,126,False
161.61616161616155,494.9494949494948,0.31,-460.60606060606057,6.060606060606025,0.4,-0.035054834597117286,83,False
-495.959595959596,304.04040404040404,0.69,-136.36363636363637,530.3030303030303,0.62,0.0064427238050670955,251,False
-515.1515151515151,484.8484848484848,0.9,-280.30303030303037,219.6969696969696,0.46,-0.00461485449924557,239,False
-136.36363636363637,530.3030303030303,0.57,-237.3737373737374,429.2929292929292,0.62,-0.00021241815987738604,204,False
-504.5454545454546,484.34343434343435,0.88,-344.94949494949503,466.16161616161605,0.72,0.0034688382970944247,387,False
-420.7070707070707,501.51515151515156,0.82,-93.939393939394,528.2828282828283,0.58,0.006256390554343502,266,False
-328.28282828282835,116.16161616161615,0.37,-354.04040404040404,434.84848484848476,0.72,-0.0036915815546906664,163,False
-270.20202020202026,229.79797979797974,0.39,-458.0808080808081,397.47474747474746,0.78,0.00801959066526665,193,False
-326.26262626262627,518.181818181818,0.71,-347.97979797979804,529.7979797979797,0.78,0.00028710130118118904,334,False
43.93939393939387,521.7171717171717,0.41,182.32323232323225,504.5454545454544,0.28,0.01229339697851005,59,False
-346.969696969697,286.3636363636363,0.51,82.82828282828281,371.71717171717165,0.28,0.02461521055172372,93,False
-367.1717171717172,266.1616161616161,0.51,-360.6060606060607,350.50505050505046,0.66,0.013643316712592364,209,False
-513.6363636363636,453.0303030303029,0.88,-239.89898989898992,482.3232323232322,0.66,0.0025033764019631688,338,False
-488.38383838383845,144.94949494949495,0.57,-393.4343434343435,-71.21212121212126,0.28,0.03652336574939673,90,False
-478.2828282828283,377.2727272727273,0.76,-331.31313131313135,179.7979797979797,0.46,0.0014681616815640074,220,False
-405.5555555555555,405.55555555555543,0.71,-124.24242424242425,275.7575757575757,0.38,0.005735231389650135,158,False
-395.95959595959596,426.26262626262616,0.71,-458.0808080808081,397.47474747474746,0.78,0.006847669912751518,342,False
-515.1515151515151,484.8484848484848,0.9,-442.9292929292929,79.29292929292927,0.46,-0.0004706505680293698,248,False
-519.6969696969697,358.080808080808,0.8,-33.838383838383876,377.27272727272725,0.4,0.010369904813464085,174,False
-496.96969696969694,-119.1919191919192,0.39,-516.6666666666666,294.44444444444434,0.74,0.02166243499759816,161,False
-518.1818181818181,326.26262626262627,0.76,-383.33333333333337,383.33333333333326,0.7,0.010468355240636088,312,False
-496.96969696969694,-119.1919191919192,0.39,-345.95959595959596,265.15151515151507,0.56,0.01644054614847057,115,False
-129.2929292929293,381.81818181818176,0.43,-484.3434343434344,60.101010101010075,0.48,-0.024043845293007,129,False
-2.525252525252549,386.36363636363626,0.33,-459.09090909090907,418.6868686868687,0.8,0.011975179501723894,155,False
-522.2222222222222,411.11111111111103,0.86,-417.67676767676767,437.87878787878776,0.78,0.006678553062695247,382,False
-270.20202020202026,229.79797979797974,0.39,-464.14141414141415,80.30303030303028,0.48,-0.002040702903319032,112,False
-325.25252525252523,496.969696969697,0.69,-156.06060606060606,277.2727272727272,0.4,0.0053400448527230245,174,False
-491.9191919191919,-3.0303030303030702,0.47,-180.3030303030303,341.91919191919186,0.48,-0.0189805900315762,138,False
-507.07070707070704,92.92929292929286,0.57,-417.67676767676767,437.87878787878776,0.78,0.005383336021857169,251,False
-390.40404040404036,87.3737373737373,0.43,2.0202020202019977,290.90909090909076,0.28,-0.0278461808012339,74,False
-390.40404040404036,87.3737373737373,0.43,-412.12121212121207,98.98989898989899,0.46,0.008702225986448736,114,False
-523.2323232323232,432.3232323232322,0.88,-315.6565656565657,517.6767676767676,0.74,0.002501950709574859,377,False
-500.0,166.66666666666669,0.61,-231.31313131313135,302.0202020202019,0.5,-0.0006740630495336346,176,False
-448.989898989899,428.7878787878787,0.78,-447.47474747474746,174.7474747474747,0.56,0.0011948317638488903,264,False
-409.59595959595964,268.18181818181813,0.57,-286.36363636363643,346.96969696969694,0.58,0.008359696341917232,209,False
-521.7171717171717,400.50505050505046,0.84,-352.020202020202,392.4242424242424,0.68,0.004970236276313259,335,False
-333.8383838383839,232.82828282828277,0.45,-343.93939393939394,222.72727272727263,0.52,0.004723634483112678,147,False
-274.74747474747477,325.2525252525251,0.49,-492.4242424242425,229.7979797979797,0.66,-0.0017503324250045897,201,False
-291.4141414141414,230.80808080808075,0.41,-302.5252525252526,241.91919191919186,0.5,0.000439291054763407,128,False
-460.1010101010101,-4.545454545454586,0.43,-459.09090909090907,-25.7575757575758,0.38,0.03602301510162111,102,False
-459.5959595959596,429.2929292929292,0.8,-504.0404040404041,473.7373737373736,0.88,0.006420889718532485,427,False
-464.1414141414141,524.7474747474746,0.88,-347.979797979798,307.57575757575745,0.6,0.0032979878445010126,314,False
-429.29292929292933,15.151515151515124,0.41,-428.28282828282823,438.3838383838383,0.8,0.003861938679206568,189,False
-474.24242424242425,292.4242424242424,0.65,-37.373737373737406,451.5151515151514,0.46,0.008842854918946678,192,False
-421.7171717171717,522.7272727272726,0.84,-273.23232323232327,71.21212121212119,0.3,-0.014946008351267845,150,False
-23.737373737373765,387.3737373737373,0.35,100.5050505050505,444.9494949494948,0.32,0.053468780041189164,65,False
-397.4747474747475,13.636363636363608,0.39,-409.59595959595964,268.18181818181813,0.62,0.0002179038527791305,139,False
-522.2222222222222,411.11111111111103,0.86,-131.31313131313132,424.24242424242414,0.52,0.005880014412649333,255,False
