synthetic_indicator_one_min,synthetic_indicator_one_max,synthetic_indicator_one_relLen,synthetic_indicator_nd_min,synthetic_indicator_nd_max,synthetic_indicator_nd_relLen,relative_profit,number_of_datapoints,is_empty
282.82828282828285,393.9393939393938,0.12,30.808080808080785,130.80808080808075,0.1,0.008850768696994226,5,False
263.1313131313131,363.1313131313131,0.1,69.69696969696969,203.03030303030295,0.14,0.03330221601501792,6,False
233.33333333333326,322.2222222222222,0.1,-283.8383838383839,-150.50505050505052,0.12,-0.10981876218926687,10,False
-145.45454545454547,54.54545454545447,0.16,-468.6868686868687,-268.68686868686876,0.18,0.0028303924009683797,9,False
202.52525252525248,302.5252525252524,0.1,397.4747474747474,430.80808080808066,0.02,3.194618384778772e-05,1,False
173.73737373737367,240.40404040404033,0.04,-243.939393939394,-99.4949494949495,0.12,-0.04895745539431286,4,False
-321.7171717171717,-243.939393939394,0.08,248.98989898989893,437.87878787878776,0.16,0.015714282026859643,7,False
-166.66666666666669,55.55555555555548,0.18,112.12121212121211,201.01010101010093,0.1,-0.0639398652250784,15,False
-383.33333333333337,-283.3333333333333,0.12,-324.74747474747477,-180.30303030303034,0.12,0.11941664887426451,12,False
-445.95959595959596,-301.51515151515156,0.16,-161.11111111111111,-61.11111111111116,0.08,0.006826551023938599,8,False
-370.20202020202015,-336.8686868686869,0.04,-214.14141414141417,-58.58585858585863,0.14,0.049492773697389726,1,False
-139.8989898989899,-62.12121212121217,0.06,310.10101010101005,487.87878787878776,0.14,0.012881120077940933,7,False
-384.34343434343435,-262.1212121212121,0.14,-13.131313131313158,164.64646464646455,0.18,0.001731302968999894,10,False
-12.121212121212153,143.43434343434345,0.12,-210.60606060606062,-132.82828282828285,0.08,-0.0007191793565736387,3,False
251.01010101010095,395.4545454545454,0.16,71.2121212121212,171.21212121212116,0.12,0.03442448486723564,6,False
-365.1515151515152,-220.70707070707076,0.14,-309.59595959595964,-276.2626262626263,0.02,0.19621787297404503,2,False
-212.12121212121215,-101.01010101010101,0.08,-466.1616161616162,-321.71717171717177,0.12,0.017756984725966415,8,False
55.555555555555486,277.77777777777777,0.16,112.12121212121211,201.01010101010093,0.1,0.19494763554591465,12,False
-270.70707070707067,-204.04040404040407,0.06,247.97979797979792,459.09090909090895,0.18,0.07130267786509824,2,False
-381.81818181818187,-315.1515151515151,0.08,-482.8282828282828,-416.16161616161617,0.06,0.02616028174764203,6,False
-10.101010101010132,101.010101010101,0.08,-189.39393939393943,-133.83838383838383,0.06,-0.0002114761285852753,1,False
-379.7979797979798,-357.5757575757576,0.04,-355.55555555555554,-200.00000000000003,0.14,0.1190857883157982,7,False
-310.10101010101016,-265.65656565656565,0.04,-162.12121212121212,-39.89898989898994,0.1,0.015603559118579215,7,False
-177.77777777777783,-155.55555555555557,0.02,267.67676767676755,489.8989898989898,0.18,0.04377109218556412,2,False
266.16161616161617,299.49494949494937,0.04,49.99999999999998,172.22222222222217,0.14,0.04220831541157886,3,False
282.82828282828285,393.9393939393938,0.12,-422.7272727272727,-344.949494949495,0.06,-0.006401344805562053,4,False
198.98989898989893,376.7676767676767,0.18,316.66666666666663,349.9999999999999,0.02,,0,False
-442.4242424242424,-375.7575757575758,0.06,-278.78787878787887,-256.5656565656566,0.02,0.04598734889298337,1,False
-444.4444444444444,-333.33333333333337,0.12,-111.11111111111111,-3.108624468950438e-14,0.1,0.0002048463728484001,4,False
-422.2222222222222,-355.5555555555556,0.08,354.040404040404,454.0404040404039,0.08,0.00027218833827491473,3,False
-412.62626262626264,-334.8484848484849,0.08,160.10101010101008,304.54545454545445,0.12,0.0037184667849383024,6,False
-472.7272727272727,-406.0606060606061,0.08,-177.77777777777783,-155.55555555555557,0.02,,0,False
-105.55555555555554,105.55555555555554,0.16,-20.70707070707074,101.5151515151515,0.12,-0.08822816549662145,17,False
205.55555555555551,238.8888888888888,0.02,-396.4646464646464,-229.79797979797985,0.16,,0,False
126.26262626262627,348.4848484848485,0.18,157.07070707070704,368.18181818181813,0.18,0.06898475435949987,22,False
-74.7474747474748,125.25252525252525,0.16,191.91919191919183,303.0303030303029,0.1,0.026252050965878227,11,False
-315.6565656565657,-148.98989898989902,0.14,124.7474747474747,158.08080808080797,0.04,-0.02931764941678962,6,False
281.8181818181818,415.151515151515,0.14,33.33333333333331,77.77777777777777,0.04,0.0015993317685048258,4,False
-485.85858585858585,-352.52525252525254,0.16,215.1515151515151,259.5959595959595,0.04,0.0019453283055499697,5,False
-460.6060606060607,-438.38383838383834,0.02,-94.949494949495,105.05050505050504,0.18,2.8988704367183182e-05,4,False
-257.0707070707071,-45.959595959596,0.18,-382.32323232323233,-304.5454545454546,0.08,0.028083591204685305,5,False
-214.14141414141417,-58.58585858585863,0.12,189.39393939393932,356.06060606060595,0.14,0.04003817827818597,10,False
279.2929292929293,468.18181818181824,0.18,-185.3535353535354,3.535353535353506,0.16,-0.03982255395968785,10,False
-69.69696969696975,19.19191919191917,0.08,-185.3535353535354,3.535353535353506,0.16,-0.011379711697458954,9,False
-272.22222222222223,-172.22222222222229,0.08,253.03030303030297,353.03030303030295,0.08,0.07059066422194675,3,False
3.0303030303030063,269.69696969696963,0.18,255.5555555555555,299.9999999999999,0.04,0.04149091155627813,9,False
437.37373737373736,481.8181818181817,0.04,-87.87878787878793,-43.434343434343475,0.04,-0.001477597187945238,1,False
-310.10101010101016,-265.65656565656565,0.04,34.34343434343432,56.565656565656546,0.02,,0,False
386.36363636363626,441.9191919191919,0.04,393.9393939393938,505.0505050505051,0.1,2.2989385282574894e-07,2,False
384.34343434343424,484.34343434343424,0.08,194.94949494949486,239.39393939393932,0.04,0.00014868787177431492,3,False
-233.33333333333337,-100.0,0.1,89.89898989898988,223.23232323232318,0.14,-0.08494730096014755,11,False
-113.63636363636364,53.03030303030295,0.14,109.09090909090908,264.64646464646455,0.16,-0.03517562094054942,14,False
-375.7575757575757,-220.20202020202024,0.16,118.68686868686864,285.3535353535352,0.16,0.02773868577325413,12,False
85.85858585858585,308.08080808080797,0.18,309.090909090909,509.0909090909091,0.18,0.001247532680230921,14,False
-371.2121212121212,-315.65656565656565,0.06,-461.61616161616166,-417.17171717171715,0.04,0.03197901064447736,4,False
356.060606060606,411.6161616161615,0.06,-354.04040404040404,-231.81818181818187,0.12,-0.05253926635423138,5,False
286.3636363636364,319.69696969696963,0.04,346.9696969696969,380.3030303030303,0.04,,0,False
108.58585858585857,275.25252525252523,0.12,-180.30303030303037,-102.52525252525253,0.06,-0.042400450146653265,5,False
-382.32323232323233,-304.5454545454546,0.1,-260.10101010101016,-204.54545454545456,0.04,0.0884999043265151,3,False
5.5555555555555305,216.6666666666666,0.14,212.12121212121207,323.23232323232315,0.1,0.04456063125968106,13,False
-346.4646464646465,-168.68686868686873,0.16,-356.5656565656566,-178.7878787878788,0.16,0.11460158448633985,9,False
235.85858585858577,269.19191919191917,0.04,8.58585858585856,153.03030303030297,0.14,0.05887166666030792,5,False
