synthetic_indicator_one_min,synthetic_indicator_one_max,synthetic_indicator_one_relLen,synthetic_indicator_nd_min,synthetic_indicator_nd_max,synthetic_indicator_nd_relLen,relative_profit,number_of_datapoints,is_empty
-273.2323232323232,-151.01010101010104,0.1,113.63636363636363,169.19191919191914,0.08,-0.027632879011744882,6,False
111.6161616161616,211.61616161616155,0.06,-72.72727272727278,82.82828282828282,0.14,0.057340711559795164,6,False
-268.68686868686865,-246.4646464646465,0.02,-359.0909090909091,-125.75757575757576,0.22,0.037242574649061846,4,False
383.33333333333326,505.55555555555554,0.1,-20.70707070707074,101.5151515151515,0.12,5.676279394443963e-05,6,False
-36.86868686868691,218.68686868686862,0.18,10.101010101010074,121.2121212121212,0.1,0.07304903822537613,13,False
-252.02020202020208,-152.02020202020202,0.08,-160.1010101010101,-82.32323232323238,0.06,0.005854225194721896,5,False
12.626262626262601,68.18181818181812,0.04,145.45454545454535,389.89898989898995,0.22,0.04132584700305681,11,False
-290.9090909090909,-224.24242424242428,0.06,253.03030303030297,353.03030303030295,0.08,0.057414891463133354,1,False
436.3636363636364,503.030303030303,0.06,-330.80808080808083,-53.03030303030308,0.24,-0.011439640523292023,11,False
129.79797979797982,274.24242424242425,0.1,114.64646464646464,147.97979797979792,0.04,0.18535810477152098,2,False
-318.6868686868687,-307.5757575757576,0.02,-25.75757575757579,207.57575757575748,0.24,0.0047845678416476595,5,False
-469.1919191919192,-258.0808080808081,0.22,-424.7474747474747,-302.5252525252526,0.12,0.09060803843358527,15,False
313.63636363636357,413.6363636363635,0.1,-448.48484848484844,-248.48484848484853,0.18,-0.04364838867357939,11,False
-488.3838383838384,-299.49494949494954,0.22,236.3636363636363,258.58585858585855,0.02,0.005727811579958836,5,False
-477.77777777777777,-300.00000000000006,0.2,-466.66666666666674,-311.1111111111111,0.14,0.03433254016727804,22,False
-15.656565656565686,217.6767676767676,0.16,-424.2424242424242,-313.13131313131316,0.1,-0.00231119280585386,11,False
286.3636363636364,319.69696969696963,0.04,254.54545454545448,321.21212121212113,0.06,0.005851669551792341,3,False
33.33333333333326,300.0,0.2,-143.93939393939394,22.7272727272727,0.14,0.0025032740131358537,18,False
294.44444444444434,372.2222222222221,0.08,29.797979797979774,152.02020202020196,0.12,0.002898803891513711,2,False
-190.40404040404044,109.59595959595958,0.24,-108.08080808080808,-63.63636363636368,0.04,-0.004524487043190885,7,False
-145.45454545454547,54.54545454545447,0.16,-263.6363636363637,-130.3030303030303,0.12,0.0020141631487013848,7,False
-258.5858585858586,-14.14141414141418,0.2,-328.7878787878788,-95.45454545454545,0.2,0.016132533808391022,23,False
-140.40404040404042,-51.51515151515156,0.08,-396.4646464646464,-229.79797979797985,0.16,0.006784631704822882,5,False
-414.14141414141415,-303.0303030303031,0.12,354.040404040404,454.0404040404039,0.08,0.0005676553586195776,5,False
-146.46464646464648,75.7575757575757,0.18,-329.7979797979798,-74.24242424242429,0.22,0.003628260562465528,19,False
-370.20202020202015,-336.8686868686869,0.04,150.5050505050504,283.8383838383837,0.12,0.005910995516887055,3,False
330.3030303030303,508.0808080808081,0.16,253.03030303030297,353.03030303030295,0.08,8.094814327846743e-05,7,False
-371.71717171717165,-305.05050505050514,0.08,-445.95959595959596,-301.51515151515156,0.14,0.10508457375923716,4,False
132.82828282828285,210.60606060606054,0.04,-447.47474747474746,-269.69696969696975,0.16,-0.00937683415591935,5,False
109.09090909090908,264.64646464646455,0.1,-396.4646464646464,-229.79797979797985,0.16,-0.02021193151340321,8,False
279.2929292929293,468.18181818181824,0.18,288.3838383838383,499.4949494949493,0.18,8.11079296517399e-05,15,False
-291.9191919191919,-203.03030303030306,0.08,252.52525252525245,363.6363636363636,0.1,0.07130267786509824,2,False
-57.070707070707115,-23.737373737373776,0.02,-428.28282828282823,-228.28282828282832,0.18,0.00015093465016982775,3,False
12.626262626262601,68.18181818181812,0.04,-24.242424242424278,175.75757575757572,0.22,0.03253551276759375,6,False
311.11111111111103,466.66666666666674,0.14,-329.29292929292933,-307.07070707070716,0.04,-0.03433809391558573,5,False
-469.1919191919192,-258.0808080808081,0.22,71.71717171717171,160.6060606060605,0.1,0.0015132068460009809,13,False
-380.80808080808083,-336.3636363636364,0.06,-183.33333333333337,-38.88888888888893,0.12,0.00013410526557381232,2,False
-488.3838383838384,-299.49494949494954,0.22,293.9393939393938,382.82828282828285,0.08,0.0007535921520653329,9,False
38.888888888888815,183.33333333333326,0.1,9.59595959595957,131.81818181818176,0.12,0.08884190489933895,6,False
363.13131313131305,485.3535353535352,0.1,114.6464646464646,370.20202020202015,0.24,0.00018139480816545592,16,False
82.82828282828281,371.71717171717165,0.24,-385.85858585858585,-230.30303030303034,0.14,-0.05002038488227278,21,False
-411.11111111111114,-366.66666666666663,0.04,-94.949494949495,105.05050505050504,0.18,0.00011455274403583085,6,False
-208.5858585858586,-175.25252525252532,0.02,-210.60606060606062,-132.82828282828285,0.08,0.007823295479543099,4,False
-28.787878787878824,48.98989898989892,0.06,292.92929292929284,404.0404040404039,0.1,0.004210673869154813,2,False
-107.57575757575756,147.97979797979798,0.2,-16.16161616161619,228.28282828282823,0.24,-0.013243189718412275,38,False
-251.01010101010104,-173.2323232323233,0.06,-246.969696969697,-35.8585858585859,0.18,0.015733051708508316,8,False
-73.73737373737379,104.04040404040403,0.14,-195.959595959596,4.040404040404011,0.18,-0.006944477401894443,15,False
-182.32323232323236,-60.10101010101015,0.1,276.7676767676767,298.98989898989885,0.02,0.07060439690444877,1,False
-275.75757575757575,-97.97979797979798,0.14,-263.6363636363637,-130.3030303030303,0.12,0.021416370407347025,13,False
-370.20202020202015,-336.8686868686869,0.04,-195.959595959596,4.040404040404011,0.18,0.00010178859223222104,1,False
105.05050505050504,349.4949494949495,0.2,-166.16161616161617,44.94949494949493,0.18,-0.0031692698690631107,21,False
-450.0,-216.6666666666667,0.24,-352.020202020202,-274.2424242424243,0.08,0.11820261398967535,12,False
-445.95959595959596,-301.51515151515156,0.16,184.34343434343427,462.121212121212,0.24,0.004461479865735386,21,False
-421.7171717171717,-366.1616161616161,0.06,345.95959595959584,401.51515151515144,0.06,0.0004472592724232361,1,False
252.02020202020196,374.24242424242414,0.14,-334.3434343434344,-201.01010101010104,0.12,-0.1026491118289723,13,False
173.73737373737367,240.40404040404033,0.04,148.48484848484838,326.2626262626262,0.16,0.15746732234502853,5,False
134.34343434343435,178.78787878787873,0.02,247.97979797979792,459.09090909090895,0.18,0.02634213662894058,6,False
229.79797979797974,396.46464646464636,0.18,137.87878787878785,326.76767676767673,0.18,0.028287772266989943,16,False
