synthetic_indicator_one_min,synthetic_indicator_one_max,synthetic_indicator_one_relLen,synthetic_indicator_nd_min,synthetic_indicator_nd_max,synthetic_indicator_nd_relLen,relative_profit,number_of_datapoints,is_empty
290.90909090909076,446.4646464646465,0.14,-266.1616161616162,-77.27272727272732,0.16,-0.07135400400083532,17,False
309.090909090909,509.0909090909091,0.18,-290.90909090909093,-2.0202020202020528,0.24,-0.04542081682975566,26,False
-118.18181818181819,148.4848484848485,0.22,-188.3838383838384,-155.05050505050508,0.04,-0.002553875747280842,3,False
60.10101010101003,182.32323232323225,0.08,92.42424242424241,170.20202020202015,0.1,0.25327910575257495,3,False
-369.6969696969697,-125.25252525252526,0.22,-282.82828282828285,-171.71717171717177,0.1,0.06008397159114758,13,False
-141.91919191919192,-19.696969696969738,0.1,-311.61616161616166,-233.8383838383839,0.06,0.006008289733151557,4,False
261.6161616161616,394.94949494949486,0.14,106.06060606060605,328.28282828282823,0.22,0.017049565676326307,14,False
-64.14141414141419,124.74747474747474,0.14,108.08080808080808,285.85858585858574,0.18,0.03902653393744248,18,False
-321.7171717171717,-243.939393939394,0.08,-55.55555555555559,166.66666666666657,0.22,0.001499593784126313,8,False
90.40404040404039,212.62626262626256,0.08,-18.68686868686872,59.09090909090907,0.08,0.05394891463428978,3,False
-35.35353535353539,186.8686868686868,0.16,-469.69696969696975,-247.47474747474752,0.2,-0.0009863617999425905,14,False
354.5454545454545,443.4343434343434,0.08,191.91919191919183,303.0303030303029,0.1,0.00027673834192708024,7,False
-146.46464646464648,75.7575757575757,0.18,-117.67676767676768,137.87878787878782,0.24,-0.08695591470348055,31,False
32.82828282828276,310.6060606060605,0.22,-319.1919191919192,-74.7474747474748,0.2,-0.04591615376576708,31,False
-228.28282828282832,-206.0606060606061,0.02,-246.969696969697,-35.8585858585859,0.18,0.03049037986021723,2,False
364.14141414141403,464.1414141414142,0.08,46.46464646464645,246.4646464646464,0.2,0.000377945396815673,7,False
54.545454545454476,298.98989898989896,0.18,-112.12121212121212,21.212121212121186,0.12,0.005508248089257791,14,False
-273.2323232323232,-151.01010101010104,0.1,-319.1919191919192,-74.7474747474748,0.2,0.02768118185358634,14,False
-147.97979797979798,107.57575757575756,0.2,269.19191919191906,458.08080808080797,0.16,0.010425754929041535,24,False
-412.62626262626264,-334.8484848484849,0.08,256.5656565656565,278.78787878787864,0.02,,0,False
42.929292929292856,98.48484848484847,0.04,-189.39393939393943,-133.83838383838383,0.06,-0.0002114761285852753,1,False
-328.7878787878788,-95.45454545454545,0.2,213.13131313131308,302.0202020202019,0.08,0.05565103699181278,11,False
313.63636363636357,413.6363636363635,0.1,187.8787878787878,387.87878787878793,0.18,0.0012430207986078362,10,False
354.5454545454545,443.4343434343434,0.08,-73.73737373737379,104.04040404040403,0.16,-0.0004943074484384031,9,False
-146.46464646464648,75.7575757575757,0.18,-430.8080808080808,-175.2525252525253,0.22,0.006419784574441003,17,False
-67.17171717171722,188.3838383838383,0.18,287.87878787878776,510.1010101010101,0.2,0.006499971351008183,30,False
