synthetic_indicator_one_min,synthetic_indicator_one_max,synthetic_indicator_nd_min,synthetic_indicator_nd_max,relative_profit
-118.18181818181819,148.4848484848485,-188.3838383838384,-155.05050505050508,-0.002553875747280842
60.10101010101003,182.32323232323225,92.42424242424241,170.20202020202015,0.25327910575257495
-141.91919191919192,-19.696969696969738,-311.61616161616166,-233.8383838383839,0.006008289733151557
90.40404040404039,212.62626262626256,-18.68686868686872,59.09090909090907,0.05394891463428978
-228.28282828282832,-206.0606060606061,-246.969696969697,-35.8585858585859,0.03049037986021723
42.929292929292856,98.48484848484847,-189.39393939393943,-133.83838383838383,-0.0002114761285852753
-480.3030303030303,-469.19191919191917,-215.15151515151518,-37.37373737373741,0.00013697490158123287
363.13131313131305,485.3535353535352,-480.8080808080808,-458.58585858585866,-3.761699618907947e-05
-322.72727272727275,-222.72727272727278,272.7272727272726,383.8383838383839,0.011532232109967885
295.95959595959584,340.4040404040404,375.2525252525253,453.0303030303029,3.135727082705484e-06
-120.20202020202021,190.90909090909085,-440.4040404040404,-418.18181818181813,0.0003054959200079271
-97.47474747474746,-64.14141414141419,141.9191919191919,241.91919191919183,-0.13522559446461987
296.9696969696968,319.19191919191917,426.26262626262616,492.9292929292927,3.135727082705484e-06
204.5454545454545,260.10101010101005,-335.8585858585859,-169.19191919191925,-0.0743130428198169
-235.3535353535354,-57.57575757575762,-208.0808080808081,-185.85858585858588,0.050984481521676304
-249.49494949494954,-205.05050505050508,-263.6363636363637,-130.3030303030303,0.03559419291601678
236.3636363636363,258.58585858585855,-339.3939393939395,-94.94949494949495,-0.0634050683723405
386.36363636363626,441.9191919191919,-13.131313131313158,164.64646464646455,0.0002420103490788196
-461.61616161616166,-417.17171717171715,150.5050505050504,283.8383838383837,0.00032500850612852836
-59.090909090909136,18.686868686868664,252.52525252525245,363.6363636363636,0.004383695783600832
-28.787878787878824,48.98989898989892,-7.070707070707101,37.37373737373735,-0.023327990502221993
-68.68686868686873,-2.020202020202049,-427.27272727272725,-249.49494949494954,0.00014757152703154605
226.26262626262618,470.7070707070708,94.94949494949493,117.17171717171716,0.0369499440630748
-421.7171717171717,-366.1616161616161,149.4949494949494,305.0505050505049,0.0015259380529895506
-272.22222222222223,-172.22222222222229,215.1515151515151,259.5959595959595,0.07094029089426375
-294.44444444444446,-150.00000000000003,345.95959595959584,401.51515151515144,0.012768304673180044
4.040404040404017,248.4848484848484,-178.78787878787884,-134.34343434343435,-0.026786471845971355
-71.21212121212126,51.01010101010094,-443.93939393939394,-343.93939393939394,0.00023918650555968988
93.93939393939392,138.3838383838384,-165.15151515151516,23.737373737373712,-0.0003943169016014167
266.66666666666663,288.8888888888889,-143.93939393939394,22.7272727272727,-0.002582056739495152
362.121212121212,506.5656565656566,33.33333333333331,77.77777777777777,0.00033634148676545323
358.080808080808,369.1919191919191,372.72727272727275,506.06060606060606,2.6405502870168237e-06
-412.62626262626264,-334.8484848484849,396.46464646464636,452.0202020202019,0.00018465287120075405
265.1515151515151,320.70707070707067,-381.81818181818187,-315.1515151515151,-0.011879660349758856
383.33333333333326,505.55555555555554,-86.86868686868692,-64.6464646464647,-0.001477597187945238
-138.3838383838384,-93.93939393939392,375.2525252525253,453.0303030303029,0.007203305187516489
-138.3838383838384,-93.93939393939392,269.19191919191906,458.08080808080797,0.015327057289665824
387.8787878787878,410.10101010100993,-431.3131313131313,-164.6464646464647,-0.03845178738395015
-67.67676767676772,-23.23232323232327,-484.34343434343435,-384.3434343434343,0.00023918650555968988
-273.2323232323232,-151.01010101010104,295.4545454545453,351.0101010101009,0.06916663693564375
-460.6060606060607,-438.38383838383834,-423.73737373737373,-323.7373737373738,0.015133597145461487
-472.22222222222223,-416.66666666666663,-337.87878787878793,-126.76767676767678,0.02049780682860646
-164.14141414141415,2.525252525252495,-160.1010101010101,-82.32323232323238,-0.001018725784926671
458.58585858585866,480.80808080808066,-214.14141414141417,-58.58585858585863,-0.008326688226708024
357.07070707070704,390.4040404040403,235.35353535353528,279.7979797979797,0.0006420552788217978
-374.7474747474747,-241.41414141414145,-238.8888888888889,-205.5555555555556,0.09769996865003408
235.85858585858577,269.19191919191917,-244.94949494949498,-78.28282828282833,-0.07438142206007678
354.5454545454545,443.4343434343434,-487.8787878787879,-310.1010101010101,-0.011493612068951876
-61.61616161616166,71.71717171717165,-68.68686868686873,-2.020202020202049,-0.02134363187576703
-411.11111111111114,-366.66666666666663,-108.08080808080808,-63.63636363636368,0.00027558748012298785
44.44444444444437,66.6666666666666,-466.1616161616162,-321.71717171717177,-3.027367925726404e-05
203.03030303030297,291.9191919191919,-182.32323232323236,-60.10101010101015,-0.05759570878767523
285.35353535353534,340.90909090909093,-190.90909090909093,-102.02020202020202,-0.10017159459026014
-260.6060606060606,28.28282828282826,-318.6868686868687,-307.5757575757576,0.008961988489063478
-413.6363636363637,-313.6363636363636,113.63636363636363,169.19191919191914,0.0003394367834219266
31.818181818181742,331.81818181818176,195.95959595959587,218.18181818181813,0.05687236802101179
-28.787878787878824,48.98989898989892,-321.2121212121212,-254.5454545454546,0.00012226596295163936
313.63636363636357,413.6363636363635,-239.89898989898995,-184.34343434343435,-0.12057570655065926
64.14141414141407,97.47474747474746,-448.48484848484844,-248.48484848484853,-5.696644207988687e-05
-142.92929292929293,1.5151515151514845,-282.3232323232324,-182.32323232323233,0.0036942128172760542
252.52525252525245,363.6363636363636,-421.2121212121212,-376.7676767676768,-0.0067842818624795935
7.070707070707046,184.8484848484848,-137.87878787878788,-104.54545454545455,-0.0005615886470122187
