synthetic_indicator_one_min,synthetic_indicator_one_max,synthetic_indicator_one_relLen,synthetic_indicator_nd_min,synthetic_indicator_nd_max,synthetic_indicator_nd_relLen,relative_profit,number_of_datapoints,is_empty
-389.8989898989899,298.98989898989896,0.57,-224.74747474747477,164.1414141414141,0.36,-0.009131405478461434,132,False
-76.76767676767682,389.8989898989898,0.39,-29.79797979797982,514.6464646464644,0.5,0.025184458435959657,126,False
-183.83838383838386,416.16161616161605,0.51,-377.77777777777777,266.6666666666666,0.6,-0.010215046412551953,176,False
-408.0808080808081,236.36363636363632,0.55,-415.1515151515152,384.84848484848476,0.72,0.01645053736853863,235,False
-315.65656565656565,295.45454545454544,0.49,-432.8282828282828,533.8383838383836,0.88,0.009433807297957043,259,False
-153.53535353535355,224.2424242424242,0.29,-433.3333333333333,-122.22222222222223,0.28,-0.0009614580612063352,37,False
-516.6666666666666,294.44444444444434,0.71,-482.8282828282828,472.7272727272726,0.86,0.01161870579417974,376,False
-434.8484848484848,-90.4040404040404,0.33,111.11111111111106,444.4444444444443,0.3,-0.00012580265286907553,56,False
-153.53535353535355,224.2424242424242,0.29,-521.7171717171717,400.50505050505046,0.84,0.004025184409517356,143,False
-438.88888888888886,-5.555555555555596,0.41,-35.85858585858589,419.69696969696963,0.44,-0.024803786390161647,103,False
-456.5656565656565,-78.78787878787877,0.37,-255.05050505050508,133.83838383838383,0.34,-0.010798330251367701,73,False
-463.1313131313131,503.5353535353536,0.86,-202.02020202020205,131.3131313131313,0.3,-0.011047851806303762,162,False
-411.1111111111111,522.2222222222221,0.82,-225.75757575757578,185.3535353535353,0.4,-0.004193233567233217,194,False
-208.58585858585866,491.41414141414145,0.59,-428.28282828282823,438.3838383838383,0.8,-0.004257957400419732,282,False
-333.8383838383839,232.82828282828277,0.45,-343.939393939394,0.5050505050504732,0.3,0.009267528640982613,82,False
-368.6868686868687,297.979797979798,0.55,-339.39393939393943,349.4949494949494,0.62,0.01024228475655042,226,False
-25.757575757575783,429.7979797979797,0.39,-208.0808080808081,258.5858585858585,0.44,0.0233894845416779,107,False
-360.1010101010101,117.67676767676767,0.41,-492.4242424242425,229.7979797979797,0.66,0.002482230203494521,167,False
-497.979797979798,124.24242424242422,0.57,-390.90909090909093,542.4242424242424,0.86,0.0066566776880206,271,False
-482.8282828282828,-193.93939393939397,0.31,-515.6565656565656,273.23232323232315,0.72,0.030251462411494654,130,False
-495.959595959596,304.04040404040404,0.69,-109.09090909090915,402.0202020202021,0.48,0.007845907028930744,209,False
-436.3636363636364,163.63636363636365,0.53,-340.909090909091,381.31313131313124,0.64,0.008922144932600096,209,False
-422.72727272727275,543.939393939394,0.86,-369.69696969696975,541.4141414141415,0.84,0.004459680327960655,387,False
-462.1212121212121,482.32323232323233,0.84,-352.020202020202,392.4242424242424,0.68,0.003928021691713677,346,False
122.72727272727275,422.7272727272726,0.27,-464.1414141414141,524.7474747474746,0.88,0.0024913739108264553,144,False
-322.7272727272727,443.93939393939377,0.65,-259.0909090909091,218.6868686868686,0.44,-0.005623160625081463,188,False
-77.77777777777783,411.11111111111103,0.41,-400.5050505050505,77.27272727272725,0.42,-0.024572440752083143,108,False
-484.34343434343435,504.5454545454546,0.88,-300.00000000000006,188.88888888888886,0.46,-0.0032856625186638406,247,False
-448.989898989899,428.7878787878787,0.78,-262.1212121212122,282.3232323232323,0.5,0.0004505423122858809,236,False
-223.23232323232327,132.3232323232323,0.29,-428.28282828282823,438.3838383838383,0.8,-0.009922195271229256,134,False
-524.2424242424242,453.5353535353534,0.9,-477.27272727272725,356.060606060606,0.76,0.006538909752419594,393,False
-434.8484848484848,-90.4040404040404,0.33,54.54545454545453,521.2121212121212,0.44,-0.005472403243842155,78,False
-171.21212121212122,151.010101010101,0.27,-290.4040404040405,431.81818181818176,0.66,-0.009198371350268684,108,False
98.98989898989898,476.7676767676768,0.33,96.96969696969695,519.1919191919192,0.4,0.042635323703431594,68,False
-374.74747474747477,425.2525252525252,0.69,-500.5050505050506,399.4949494949495,0.82,0.006218365152971547,350,False
-345.4545454545455,476.76767676767673,0.69,-347.979797979798,307.57575757575745,0.6,-0.0005808250748484459,258,False
-260.6060606060606,472.7272727272727,0.61,-445.95959595959596,142.92929292929293,0.52,-0.01741571150062653,195,False
-208.58585858585866,491.41414141414145,0.59,-347.4747474747475,74.74747474747473,0.38,-0.027079518449689855,135,False
-81.81818181818187,273.7373737373737,0.27,-210.10101010101013,301.01010101010087,0.48,0.02685798859161012,90,False
-434.8484848484848,-90.4040404040404,0.33,-381.8181818181818,351.51515151515144,0.68,0.016711167080314605,124,False
-51.51515151515156,526.2626262626262,0.49,36.86868686868685,447.97979797979787,0.38,0.03334435376265029,110,False
-284.34343434343435,82.32323232323225,0.31,-306.56565656565664,326.7676767676767,0.58,-0.020021274478650812,106,False
-484.8484848484849,70.70707070707064,0.51,-347.97979797979804,529.7979797979797,0.78,0.000931080925829148,235,False
245.45454545454538,512.1212121212121,0.27,-352.0202020202021,170.20202020202015,0.48,-0.029424463116720933,79,False
-124.74747474747473,508.58585858585843,0.53,-271.71717171717177,483.8383838383837,0.68,-0.0012637269440275223,227,False
-453.5353535353536,524.2424242424241,0.86,-464.1414141414141,524.7474747474746,0.88,0.005622907559685899,453,False
-468.1818181818182,165.15151515151516,0.57,-37.373737373737406,451.5151515151514,0.46,-0.0032973553634428458,157,False
-364.14141414141415,202.52525252525245,0.47,-182.32323232323233,384.3434343434343,0.52,0.005817566182599263,168,False
-498.98989898989896,-76.76767676767675,0.43,-109.09090909090915,402.0202020202021,0.48,-0.012465359515953178,112,False
-237.8787878787879,439.8989898989897,0.57,-350.5050505050506,138.3838383838384,0.44,-0.02387592514108522,157,False
82.3232323232323,382.3232323232322,0.27,-273.23232323232327,515.6565656565656,0.7,0.018197530731714037,114,False
-260.6060606060606,472.7272727272727,0.61,-207.0707070707071,237.37373737373733,0.42,-0.004551841097875138,163,False
-499.49494949494954,378.2828282828283,0.78,-503.030303030303,8.080808080808046,0.44,0.004767262380200982,214,False
-397.47474747474746,235.8585858585858,0.53,-221.21212121212125,534.3434343434343,0.7,0.00603337878225748,219,False
-520.7070707070707,379.29292929292933,0.82,-90.40404040404044,454.0404040404039,0.5,0.006845284967665326,244,False
-380.3030303030303,541.9191919191919,0.8,-156.06060606060606,277.2727272727272,0.4,0.0050472791729786965,188,False
-81.31313131313136,485.3535353535354,0.47,61.61616161616161,372.7272727272727,0.3,0.03648284215411278,87,False
-483.33333333333337,38.888888888888864,0.49,-359.0909090909091,540.9090909090909,0.82,0.00059097715678696,230,False
-161.61616161616163,393.9393939393938,0.47,-307.5757575757576,347.9797979797979,0.6,-0.006427186328416998,173,False
-345.4545454545455,476.76767676767673,0.69,-157.07070707070707,298.4848484848484,0.42,0.006705043192944729,187,False
-410.6060606060606,289.3939393939393,0.59,-201.51515151515156,342.9292929292929,0.5,0.007567680842851019,198,False
-324.2424242424243,31.313131313131287,0.31,-460.10101010101005,439.89898989898984,0.82,-0.0027629084241595657,156,False
-167.17171717171718,510.6060606060605,0.57,-129.2929292929293,381.81818181818176,0.48,0.006345628204316159,175,False
-262.1212121212122,60.101010101010026,0.27,-481.3131313131313,440.9090909090908,0.84,-0.013504412972543088,134,False
-483.3333333333333,483.3333333333333,0.86,-469.6969696969697,196.96969696969694,0.62,0.0031830628405049677,328,False
-411.11111111111114,300.0,0.61,-482.8282828282828,472.7272727272726,0.86,0.011969731363830081,330,False
122.72727272727275,422.7272727272726,0.27,-267.1717171717172,388.38383838383834,0.6,0.012505513861904042,96,False
-458.0808080808081,397.47474747474746,0.76,-165.65656565656565,478.78787878787864,0.58,0.005871727974936741,267,False
-162.62626262626264,415.15151515151507,0.49,-500.00000000000006,388.8888888888888,0.8,-0.005256769331142241,241,False
-254.5454545454546,345.4545454545454,0.49,-517.6767676767677,315.65656565656553,0.76,0.0007544846341243847,224,False
-319.19191919191917,369.6969696969697,0.57,-521.7171717171717,400.50505050505046,0.84,0.005575312943325901,299,False
-324.24242424242425,475.75757575757575,0.67,-129.2929292929293,381.81818181818176,0.48,0.0071692310173795595,200,False
-478.2828282828283,377.2727272727273,0.76,-378.7878787878788,287.8787878787878,0.62,0.007087096069308084,275,False
-413.6363636363637,353.030303030303,0.67,-119.6969696969697,180.30303030303025,0.3,-7.706186637628454e-05,122,False
-406.5656565656565,426.7676767676767,0.73,-125.25252525252525,296.9696969696968,0.4,0.006368353518225584,174,False
-441.41414141414145,269.69696969696963,0.59,-151.51515151515153,181.81818181818178,0.32,-0.0004564529290357767,125,False
-499.49494949494954,378.2828282828283,0.78,-461.6161616161616,471.7171717171716,0.84,0.00796662962350923,400,False
-496.96969696969694,-119.1919191919192,0.39,-522.7272727272727,421.71717171717177,0.86,0.019601333082884184,187,False
-468.1818181818182,165.15151515151516,0.57,-215.15151515151518,407.0707070707071,0.58,-0.0006936263138159257,198,False
-413.6363636363637,353.030303030303,0.67,-409.59595959595964,268.18181818181813,0.62,0.008915232789480613,255,False
-409.59595959595964,268.18181818181813,0.57,-369.1919191919193,530.8080808080806,0.82,0.013266668880954149,279,False
-453.5353535353535,302.020202020202,0.65,-209.59595959595964,512.6262626262625,0.64,0.005490094143853946,266,False
-336.3636363636364,63.63636363636356,0.35,-523.7373737373737,442.92929292929284,0.88,-9.467394396914709e-05,178,False
-375.2525252525253,-8.585858585858624,0.33,-459.09090909090907,418.6868686868687,0.8,0.0038258771041661966,166,False
-83.33333333333339,527.7777777777778,0.51,-133.83838383838383,477.27272727272714,0.56,0.016801232140291018,172,False
-493.93939393939394,39.39393939393937,0.51,-2.4868995751603507e-14,333.33333333333326,0.32,-0.025597132478718646,93,False
-421.7171717171717,522.7272727272726,0.84,-445.95959595959596,142.92929292929293,0.52,-0.0023843382632384802,263,False
-294.44444444444446,294.44444444444446,0.47,-358.5858585858586,530.3030303030301,0.8,0.004973774887314395,226,False
-386.86868686868684,13.1313131313131,0.37,-192.92929292929298,162.6262626262626,0.32,-0.040312600679481725,76,False
-357.0707070707071,498.48484848484856,0.73,-451.010101010101,248.98989898989893,0.64,0.0008444204515325138,293,False
-518.6868686868687,336.8686868686867,0.78,-377.77777777777777,266.6666666666666,0.6,0.007917905372382664,256,False
-473.2323232323232,271.21212121212113,0.63,-217.6767676767677,460.10101010100993,0.62,0.006619071030811074,249,False
-51.51515151515156,526.2626262626262,0.49,-193.939393939394,183.8383838383838,0.36,0.018869354445561808,106,False
-432.82828282828285,89.39393939393932,0.47,-325.2525252525253,52.5252525252525,0.32,0.01569955230697546,90,False
-521.7171717171717,400.50505050505046,0.84,-360.6060606060607,350.50505050505046,0.66,0.005522363133984798,318,False
-283.8383838383839,516.161616161616,0.67,-474.74747474747477,-141.41414141414143,0.3,-0.01444723938321391,121,False
-2.0202020202020474,375.7575757575757,0.31,-497.4747474747475,335.85858585858574,0.76,0.014513132061903774,143,False
-458.58585858585855,408.08080808080797,0.78,-415.1515151515152,384.84848484848476,0.72,0.0074237520224143235,334,False
-521.7171717171717,400.50505050505046,0.84,-167.17171717171718,510.6060606060605,0.6,0.004552001930284826,307,False
-484.8484848484849,70.70707070707064,0.51,-369.69696969696975,541.4141414141415,0.84,0.0028810882117014094,242,False
-301.5151515151515,442.9292929292928,0.63,-213.63636363636365,375.2525252525252,0.54,0.00277066689859148,218,False
-230.80808080808083,291.4141414141414,0.41,-365.65656565656565,12.121212121212093,0.34,-0.01661042122960207,81,False
118.18181818181819,518.1818181818181,0.35,-346.969696969697,286.3636363636363,0.58,0.0014002478865652406,126,False
-510.1010101010101,378.7878787878788,0.8,-482.8282828282828,472.7272727272726,0.86,0.007014670498359204,428,False
-181.31313131313132,363.13131313131316,0.45,-408.5858585858586,246.9696969696969,0.6,-0.009379752317699951,163,False
-404.54545454545456,162.12121212121212,0.51,-299.49494949494954,178.28282828282818,0.44,-0.0013956512140352946,127,False
-391.91919191919186,119.19191919191917,0.45,58.08080808080808,446.9696969696968,0.36,-0.003270707138738626,98,False
-512.6262626262626,431.81818181818176,0.86,-292.92929292929296,484.8484848484847,0.7,0.0013884165980363647,353,False
-326.26262626262627,518.181818181818,0.71,75.75757575757574,520.2020202020202,0.42,0.015713226578369262,171,False
-392.42424242424244,352.02020202020196,0.63,-277.7777777777778,166.66666666666663,0.4,-0.00745629516594873,168,False
-315.65656565656565,295.45454545454544,0.49,-225.75757575757578,185.3535353535353,0.4,-0.0009240642757151636,131,False
-24.747474747474776,408.5858585858585,0.37,-162.12121212121212,404.54545454545456,0.52,0.035255382611693496,110,False
-496.4646464646465,92.42424242424235,0.55,-490.90909090909093,197.97979797979795,0.64,0.0038747371153749818,203,False
-274.74747474747477,325.2525252525251,0.49,-72.22222222222226,516.6666666666665,0.54,0.009505931518300183,164,False
-455.050505050505,333.8383838383837,0.69,-417.67676767676767,437.87878787878776,0.78,0.010552611847496436,317,False
-258.08080808080814,419.69696969696963,0.57,-286.36363636363643,346.96969696969694,0.58,-0.0029610549845868945,210,False
-415.6565656565657,395.45454545454544,0.71,-21.212121212121243,334.3434343434343,0.34,0.011785553532275339,150,False
-23.737373737373765,387.3737373737373,0.35,-30.808080808080838,313.6363636363635,0.34,0.05431567616497396,76,False
-509.09090909090907,357.5757575757575,0.78,-274.2424242424243,92.42424242424242,0.32,-0.011733381918515973,145,False
-222.22222222222226,111.1111111111111,0.27,-358.0808080808081,519.6969696969695,0.78,-0.014951921545546311,129,False
-465.1515151515151,545.959595959596,0.9,-337.3737373737374,307.07070707070693,0.58,0.0033313036387939365,309,False
-513.6363636363636,453.0303030303029,0.88,-352.0202020202021,170.20202020202015,0.48,-0.002849889515658326,251,False
-458.58585858585855,408.08080808080797,0.78,-257.0707070707071,176.26262626262616,0.4,-0.006492003769227312,184,False
-448.98989898989896,206.5656565656565,0.57,-421.2121212121212,289.89898989898984,0.66,0.017129766170789363,221,False
-458.58585858585855,408.08080808080797,0.78,-355.5555555555556,244.4444444444444,0.56,0.0018024985596832022,252,False
-464.1414141414141,524.7474747474746,0.88,-150.50505050505052,160.60606060606057,0.28,-0.007725593714922676,151,False
-508.5858585858586,124.74747474747474,0.59,-412.12121212121207,98.98989898989899,0.46,0.00916444038387737,154,False
-409.09090909090907,479.7979797979798,0.78,-336.36363636363643,285.8585858585858,0.56,0.002394668749210984,265,False
-373.73737373737373,404.0404040404039,0.67,-133.83838383838383,477.27272727272714,0.56,0.006538033734213808,229,False
-262.1212121212122,60.101010101010026,0.27,-499.4949494949495,-66.16161616161622,0.38,0.017072267569567864,47,False
-512.6262626262626,431.81818181818176,0.86,-504.0404040404041,473.7373737373736,0.88,0.0061867818238499125,451,False
-180.3030303030303,341.91919191919186,0.43,-344.94949494949503,466.16161616161605,0.72,-0.0017568848189610038,193,False
-463.1313131313131,503.5353535353536,0.86,-179.2929292929293,320.7070707070706,0.46,0.004687722979213948,246,False
-465.1515151515151,545.959595959596,0.9,-129.2929292929293,381.81818181818176,0.48,0.005939374440817561,249,False
